,ensemble,model_0,model_1
DSC0,0.9971482157707214,0.9969903826713562,0.9970235228538513
DSC1,0.6702788472175598,0.6617147922515869,0.6473188996315002
DSC2,0.7654902935028076,0.7487650513648987,0.7663140296936035
DSC3,0.8449051976203918,0.8404260873794556,0.8514978289604187
