,ensemble,model_0,model_1
DSC0,0.0012108753435313702,0.001280057244002819,0.0012333816848695278
DSC1,0.13373923301696777,0.13853803277015686,0.13773642480373383
DSC2,0.07061918079853058,0.07268653810024261,0.0659128725528717
DSC3,0.04763025790452957,0.05041133239865303,0.05638783052563667
