epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1230,0.0089,0.0139,0.1421,0.0405,0.0496,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
1,0.1608,0.0117,0.0142,0.1758,0.0450,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
2,0.1508,0.0117,0.0142,0.1825,0.0475,0.0592,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
3,0.1517,0.0108,0.0133,0.1792,0.0458,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
4,0.1500,0.0108,0.1503,0.1900,0.0483,0.1313,0.1886,0.0307,0.4798,0.0000,0.0000,0.5036
5,0.1583,0.0117,0.6728,0.1850,0.0450,0.4181,0.1886,0.0307,0.5905,0.0000,0.0000,0.6260
6,0.1525,0.0117,0.6773,0.1792,0.0458,0.4176,0.1886,0.0307,0.4959,0.0000,0.0000,0.5162
7,0.1518,0.0170,0.6933,0.1692,0.0402,0.4200,0.1886,0.0358,0.5148,0.0000,0.0288,0.5313
8,0.1500,0.2919,0.7450,0.1709,0.2116,0.4629,0.1886,0.5196,0.6048,0.0000,0.5473,0.6178
9,0.1444,0.6426,0.7640,0.1677,0.4576,0.4824,0.1320,0.5920,0.6119,0.0006,0.6305,0.6146
10,0.0999,0.7433,0.8039,0.0637,0.5476,0.5339,0.1584,0.5593,0.6578,0.1586,0.6033,0.6987
11,0.4043,0.7037,0.8996,0.3176,0.5122,0.6581,0.4056,0.4956,0.7387,0.5271,0.5417,0.7994
12,0.6168,0.7399,0.9294,0.4703,0.5270,0.7033,0.5456,0.6728,0.8095,0.7047,0.7272,0.8658
13,0.7780,0.8243,0.9400,0.5369,0.6076,0.7069,0.5094,0.6122,0.7315,0.6548,0.6638,0.8204
14,0.8144,0.8316,0.9388,0.5645,0.6273,0.7229,0.5889,0.6493,0.7903,0.7479,0.7001,0.8500
15,0.8318,0.8387,0.9399,0.5701,0.6349,0.7280,0.5332,0.6100,0.7509,0.6732,0.6515,0.8112
16,0.7671,0.8166,0.9323,0.5380,0.6107,0.6992,0.6130,0.7156,0.8199,0.7651,0.7664,0.8807
17,0.8666,0.8575,0.9465,0.6085,0.6565,0.7472,0.6266,0.7101,0.8197,0.7384,0.7663,0.8864
18,0.8850,0.8643,0.9491,0.6240,0.6577,0.7513,0.6102,0.6721,0.8209,0.7265,0.7302,0.8870
19,0.7844,0.8181,0.9301,0.5415,0.6063,0.7031,0.5782,0.6604,0.7917,0.6843,0.7187,0.8618
20,0.8156,0.8453,0.9421,0.5673,0.6312,0.7256,0.5951,0.6848,0.7930,0.7092,0.7354,0.8439
21,0.8689,0.8639,0.9503,0.6079,0.6633,0.7507,0.6443,0.6840,0.7981,0.7484,0.7550,0.8763
22,0.8365,0.8427,0.9376,0.5810,0.6308,0.7227,0.5849,0.6084,0.7411,0.7336,0.6564,0.7891
23,0.8579,0.8604,0.9481,0.6038,0.6541,0.7401,0.6447,0.7056,0.8133,0.7604,0.7676,0.8831
24,0.8914,0.8809,0.9557,0.6436,0.6713,0.7631,0.6597,0.7080,0.8199,0.7666,0.7821,0.8934
25,0.8874,0.8814,0.9548,0.6462,0.6704,0.7653,0.6421,0.7189,0.8328,0.7639,0.7769,0.8964
26,0.8468,0.8546,0.9422,0.6098,0.6493,0.7450,0.5238,0.4887,0.6484,0.6883,0.5184,0.6908
27,0.8046,0.8368,0.9402,0.6090,0.6545,0.7490,0.6592,0.6873,0.8117,0.7678,0.7464,0.8846
28,0.8875,0.8806,0.9555,0.6614,0.6799,0.7762,0.6654,0.7044,0.8030,0.7704,0.7667,0.8858
29,0.8848,0.8794,0.9551,0.6522,0.6820,0.7753,0.6549,0.7103,0.8153,0.7454,0.7722,0.8893
30,0.8608,0.8673,0.9502,0.6491,0.6774,0.7693,0.6052,0.7265,0.8306,0.7184,0.7800,0.8933
31,0.8542,0.8610,0.9490,0.6225,0.6671,0.7549,0.6596,0.7042,0.8191,0.7772,0.7614,0.8858
32,0.9038,0.8896,0.9590,0.6712,0.6857,0.7760,0.6591,0.6922,0.8143,0.7769,0.7492,0.8775
33,0.8961,0.8872,0.9589,0.6643,0.6850,0.7801,0.6293,0.6745,0.7735,0.7346,0.7319,0.8335
34,0.8021,0.8278,0.9322,0.5962,0.6457,0.7387,0.6746,0.7027,0.8261,0.7567,0.7680,0.8871
35,0.8631,0.8694,0.9499,0.6425,0.6774,0.7648,0.7004,0.7151,0.8238,0.7882,0.7777,0.8878
36,0.8985,0.8870,0.9578,0.6820,0.6964,0.7875,0.6688,0.7183,0.8299,0.7923,0.7786,0.8943
37,0.8918,0.8833,0.9552,0.6613,0.6851,0.7794,0.6830,0.7256,0.8288,0.7975,0.7911,0.9043
38,0.8916,0.8863,0.9573,0.6646,0.6930,0.7818,0.6295,0.6828,0.7934,0.7062,0.7413,0.8812
39,0.8223,0.8411,0.9405,0.6186,0.6437,0.7407,0.6677,0.6976,0.8089,0.7884,0.7702,0.8907
40,0.8922,0.8742,0.9520,0.6694,0.6908,0.7850,0.6854,0.7295,0.8313,0.8174,0.7899,0.9046
41,0.9115,0.8899,0.9585,0.6948,0.6951,0.7871,0.5698,0.7016,0.8107,0.5948,0.7665,0.8853
42,0.8744,0.8717,0.9510,0.6691,0.6967,0.7890,0.6913,0.7217,0.8239,0.8171,0.7761,0.8930
43,0.9133,0.8945,0.9599,0.6931,0.7055,0.8004,0.6970,0.6990,0.8167,0.8119,0.7603,0.8856
44,0.9117,0.8962,0.9594,0.6892,0.6991,0.7919,0.6634,0.7214,0.8356,0.8106,0.7815,0.8910
45,0.8777,0.8787,0.9546,0.6640,0.6863,0.7788,0.6266,0.6081,0.7463,0.7385,0.6823,0.8426
46,0.8060,0.8316,0.9341,0.6164,0.6551,0.7582,0.6622,0.7065,0.8228,0.7831,0.7682,0.8920
47,0.8861,0.8802,0.9549,0.6766,0.7063,0.7994,0.6704,0.7095,0.8307,0.7897,0.7733,0.8959
48,0.9122,0.8901,0.9579,0.6872,0.7023,0.7961,0.6509,0.7332,0.8458,0.7992,0.7903,0.9130
49,0.9115,0.8967,0.9598,0.6841,0.7006,0.7942,0.6474,0.7663,0.8515,0.7894,0.8191,0.9106
50,0.9131,0.8977,0.9606,0.6813,0.7066,0.7955,0.6821,0.7289,0.8406,0.8008,0.7857,0.8993
51,0.9053,0.8910,0.9575,0.6805,0.7047,0.7959,0.5930,0.5868,0.7831,0.7231,0.6405,0.8715
52,0.7960,0.8343,0.9360,0.6274,0.6599,0.7595,0.6505,0.7164,0.8308,0.7763,0.7757,0.8944
53,0.9038,0.8861,0.9578,0.6806,0.7029,0.8001,0.6691,0.7167,0.8223,0.7797,0.7849,0.8984
54,0.9096,0.8963,0.9602,0.6912,0.7069,0.7991,0.6738,0.7319,0.8349,0.7971,0.7831,0.8977
55,0.9063,0.8926,0.9597,0.6775,0.6986,0.7905,0.6782,0.7133,0.8265,0.7955,0.7863,0.9053
56,0.9202,0.8988,0.9613,0.6791,0.7038,0.8031,0.6655,0.7396,0.8419,0.7793,0.7957,0.9046
57,0.8275,0.8437,0.9380,0.6337,0.6628,0.7671,0.6052,0.7007,0.8059,0.7353,0.7685,0.8850
