,ensemble,model_0,model_1
DSC0,0.0010130698792636395,0.0010634722420945764,0.0010654022917151451
DSC1,0.12678787112236023,0.1328626424074173,0.13120989501476288
DSC2,0.05463826656341553,0.048329442739486694,0.0641200914978981
DSC3,0.05734146013855934,0.0685533657670021,0.059500545263290405
