,ensemble,model_0,model_1
DSC0,0.997311532497406,0.9972032904624939,0.9971148371696472
DSC1,0.6868586540222168,0.6651762127876282,0.6774235367774963
DSC2,0.7797844409942627,0.7671857476234436,0.7613562941551208
DSC3,0.8596768379211426,0.8471261262893677,0.8530013561248779
