,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.2,0.809864342212677,0.823167085647583,0.9132907688617706,24.412888526916504,8.725992679595947,7.626849412918089,5.41629433631897,6.961192450353077,0.9218187928199768
