,0,1,2,3
0,0.99769384,0.91012883,0.83697504,0.95366406
1,0.9962752,0.79256964,0.8712785,0.9431909
2,0.9984467,0.93418616,0.87672585,0.96875805
3,0.99689144,0.8536965,0.7773302,0.9292453
4,0.99822795,0.8597352,0.8545641,0.9207712
5,0.9978875,0.83558613,0.8513616,0.91150975
6,0.9982528,0.9361442,0.9074564,0.9733144
7,0.99628174,0.89076966,0.8273109,0.9379357
8,0.9947413,0.66100127,0.6189374,0.78252333
9,0.996129,0.3016458,0.8012257,0.95206904
10,0.9959773,0.7746237,0.7502474,0.9102968
11,0.9969393,0.85372037,0.79835814,0.887217
12,0.99599355,0.68691844,0.7812913,0.86174816
13,0.9988302,0.9222849,0.90850013,0.96691215
14,0.99823684,0.85182554,0.7778355,0.92868674
15,0.9982212,0.90564615,0.7863217,0.925641
16,0.9978385,0.80625,0.89050496,0.92605865
17,0.9964806,0.7749451,0.75294256,0.72480816
18,0.9977119,0.6810412,0.84909225,0.9264191
19,0.9982751,0.9096577,0.88821185,0.9699012
20,0.9958427,0.89944947,0.8239172,0.9011914
21,0.9962295,0.80127925,0.77666503,0.9251568
22,0.99700075,0.8276574,0.8687783,0.9544726
23,0.99770665,0.7826667,0.7666029,0.8215073
24,0.99636614,0.83521605,0.7967903,0.92578954
