epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0557,0.0425,0.1081,0.0539,0.0403,0.0793,0.0932,0.0315,0.2264,0.0521,0.0288,0.2394
1,0.1113,0.1317,0.3386,0.0686,0.1274,0.2280,0.1139,0.2813,0.2707,0.1238,0.2915,0.2910
2,0.1965,0.3502,0.2219,0.1272,0.3145,0.1843,0.1646,0.3351,0.2173,0.2008,0.3461,0.2423
3,0.2682,0.3669,0.4092,0.1717,0.2969,0.3046,0.1687,0.2460,0.4419,0.2307,0.2557,0.4846
4,0.3132,0.0885,0.5547,0.2164,0.0657,0.3265,0.2347,0.0083,0.3792,0.2582,0.0088,0.4060
5,0.3289,0.0100,0.6179,0.2209,0.0184,0.3658,0.2572,0.0265,0.5079,0.3050,0.0192,0.5343
6,0.3539,0.1608,0.7123,0.2314,0.1017,0.4359,0.2878,0.1292,0.5296,0.2668,0.1290,0.5697
7,0.3485,0.3920,0.8245,0.2152,0.2271,0.5183,0.2630,0.2680,0.6252,0.3074,0.2819,0.6742
8,0.3825,0.4847,0.8751,0.2441,0.2919,0.5753,0.2703,0.3474,0.6606,0.3015,0.3588,0.7166
9,0.5619,0.5635,0.8701,0.3743,0.3406,0.5645,0.4961,0.5884,0.7340,0.6843,0.6268,0.7959
10,0.6737,0.7597,0.9097,0.4384,0.5104,0.6459,0.5266,0.6117,0.7572,0.7148,0.6467,0.8048
11,0.6831,0.7548,0.8984,0.4645,0.5375,0.6605,0.5149,0.6391,0.7623,0.7118,0.6732,0.8127
12,0.7630,0.8278,0.9362,0.4969,0.5810,0.6867,0.5669,0.6175,0.7588,0.7163,0.6635,0.8152
13,0.7669,0.8341,0.9361,0.5168,0.5772,0.6954,0.5757,0.6684,0.7930,0.7017,0.7191,0.8480
14,0.7997,0.8396,0.9378,0.5067,0.5967,0.6997,0.5424,0.6744,0.7792,0.6691,0.7098,0.8306
15,0.7719,0.8322,0.9352,0.5266,0.5895,0.7013,0.5987,0.6291,0.7861,0.7222,0.6826,0.8539
16,0.7083,0.7785,0.9115,0.4668,0.5352,0.6454,0.5710,0.5738,0.7409,0.7036,0.6220,0.8078
17,0.7886,0.8327,0.9362,0.5532,0.6101,0.7135,0.6099,0.6752,0.7867,0.7550,0.7235,0.8421
18,0.8157,0.8546,0.9435,0.5696,0.6233,0.7187,0.5781,0.6458,0.7708,0.7316,0.7004,0.8287
19,0.8484,0.8639,0.9474,0.5748,0.6398,0.7302,0.5558,0.6910,0.8119,0.6853,0.7560,0.8772
20,0.8487,0.8673,0.9479,0.5949,0.6371,0.7464,0.4964,0.6490,0.7600,0.6331,0.7106,0.8484
21,0.7233,0.7775,0.9091,0.5017,0.5637,0.6711,0.5296,0.6546,0.7721,0.6453,0.6941,0.8346
22,0.8054,0.8258,0.9345,0.5643,0.6175,0.7323,0.5897,0.6798,0.7932,0.7251,0.7260,0.8496
23,0.8399,0.8485,0.9428,0.5815,0.6358,0.7375,0.5978,0.6830,0.8094,0.6816,0.7236,0.8728
24,0.8604,0.8669,0.9487,0.6009,0.6482,0.7428,0.6372,0.6981,0.8149,0.7286,0.7523,0.8765
25,0.8765,0.8715,0.9492,0.6112,0.6462,0.7462,0.6458,0.6830,0.7905,0.7417,0.7457,0.8666
26,0.8287,0.8529,0.9430,0.5680,0.6337,0.7330,0.5280,0.6479,0.7704,0.6876,0.6797,0.8180
27,0.8155,0.8290,0.9359,0.5855,0.6276,0.7281,0.6279,0.6928,0.8103,0.7538,0.7480,0.8715
28,0.8445,0.8552,0.9468,0.6055,0.6584,0.7549,0.6474,0.6833,0.8104,0.7468,0.7434,0.8682
29,0.7581,0.7919,0.9154,0.5585,0.6008,0.7125,0.5905,0.6889,0.8106,0.6921,0.7282,0.8671
30,0.8356,0.8441,0.9419,0.6084,0.6512,0.7400,0.6419,0.7060,0.8137,0.7180,0.7553,0.8751
31,0.8865,0.8671,0.9482,0.6275,0.6587,0.7523,0.6549,0.7091,0.8091,0.7481,0.7604,0.8798
32,0.8853,0.8729,0.9505,0.6550,0.6816,0.7790,0.6342,0.6940,0.7997,0.7457,0.7523,0.8717
