,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.8,0.8288012742996216,0.8372322320938109,0.9224954843521118,16.144636154174805,5.773651123046875,4.0407986640930185,2.931736946105957,4.497050268309457,0.9228869676589966
