,0,1,2,3
0,0.9910769,0.8221071,0.87911147,0.9681529
1,0.99594545,0.92011946,0.9133913,0.9592906
2,0.99662894,0.9301099,0.9078637,0.9624357
3,0.9972772,0.93086004,0.8707581,0.9553827
4,0.99797034,0.92777365,0.88019323,0.9666048
5,0.99783456,0.88923556,0.79529107,0.95539755
6,0.9962703,0.61076605,0.4053452,0.83602774
7,0.9887032,0.58887875,0.8667629,0.96250457
8,0.99757916,0.94547135,0.85714287,0.9631206
9,0.9976355,0.9390336,0.7919237,0.95238096
10,0.9974662,0.89010525,0.8569697,0.9618517
11,0.9961916,0.5584906,0.7136752,0.9199219
12,0.99239147,3.9215686e-11,0.37804878,0.64315355
13,0.99825454,0.7135135,0.6145833,0.85882354
14,0.99844885,1.0,7.0921984e-11,1.6129033e-10
15,0.9983428,0.9434629,0.8935048,0.93510187
16,0.99817723,0.9403398,0.8869509,0.936255
17,0.9982204,0.93147963,0.90006894,0.95281583
18,0.9985345,0.86662155,0.882227,0.934375
19,0.9985368,0.88338494,0.8595371,0.8834688
20,0.9984475,0.72075474,0.8841159,0.9412477
21,0.9991924,0.62015504,0.888241,0.9169139
22,0.9982519,2e-10,0.8332208,0.913253
23,0.9990294,1.0,0.7746319,0.8032345
24,0.9984106,1.0,6.0240965e-11,2.3809524e-10
25,0.9976712,1.0,0.83913195,0.88487285
26,0.99622315,0.8793893,0.86153847,0.889903
27,0.99670655,0.79972845,0.9057164,0.9322651
28,0.99667406,0.8216852,0.8904273,0.89209855
29,0.99383813,0.8180765,0.7769437,0.9029126
30,0.997688,0.7849829,0.85949403,0.8690869
31,0.9975974,0.47058824,0.82361466,0.85303515
32,0.9975342,0.032258064,0.8234127,0.7862069
33,0.9985825,2.5641025e-10,0.8452489,0.88709676
34,0.9993716,5.2631577e-10,0.79491836,7.142857e-10
35,0.98889166,1.0,1.5243902e-11,1.2755102e-11
36,0.9983652,0.9560753,0.8400413,0.94282943
37,0.99803376,0.9489303,0.86555004,0.94449115
38,0.9984984,0.95847255,0.85714287,0.94133216
39,0.99816483,0.90865386,0.883038,0.96352583
40,0.9982482,0.8587413,0.8425926,0.9305638
41,0.9983645,0.60683763,0.8367347,0.934201
42,0.9989425,3.2258066e-10,0.84951454,0.94736844
43,0.9995615,1.0,0.8224299,0.9316547
44,0.9993205,1.0,1.3157894e-10,7.692308e-10
45,0.9976947,0.9435552,0.92186326,0.97582245
46,0.99767953,0.9142462,0.9160628,0.95840496
47,0.9978053,0.9216981,0.92152035,0.9651272
48,0.9953227,0.41073826,0.90396714,0.95127434
49,0.99553305,0.1594533,0.8632691,0.93387216
50,0.997854,0.7617504,0.8811141,0.9577465
51,0.9971414,0.42152467,0.8842593,0.974084
52,0.99834144,0.475,0.8791774,0.9382373
53,0.999448,1.0,0.9147762,0.9174757
54,0.99864215,1.0,0.7299035,0.57731956
55,0.99788773,0.9674437,0.8832853,0.9551481
56,0.9984319,0.96495044,0.9222615,0.9759373
57,0.9981842,0.95282054,0.9251941,0.97827834
58,0.9976672,0.91632926,0.9060429,0.97330964
59,0.99851984,0.90824836,0.90876406,0.9725131
60,0.99844587,0.8923679,0.89448315,0.9713506
61,0.99803436,0.7852004,0.7822287,0.9468223
62,0.9990116,0.87092197,0.8785785,0.9550173
63,0.99677,1.0,3.3783785e-11,7.936508e-11
64,0.99839234,1.0,0.78277886,0.9512656
65,0.99799526,0.08040201,0.6342711,0.838488
66,0.9852157,0.27360988,0.7032609,0.9306068
67,0.9972465,0.92085105,0.85625964,0.9486781
68,0.9976127,0.92967653,0.8783784,0.9733502
69,0.9983676,0.933445,0.86587435,0.9627995
70,0.99781615,0.88298917,0.847352,0.9628601
71,0.99855405,0.9136164,0.81486773,0.95773494
72,0.9989693,0.9095652,0.83301705,0.96329755
73,0.9984144,0.84415585,0.72727275,0.8960499
74,0.998271,1.0,0.704339,0.86527514
75,0.99358255,0.32562277,0.8880309,0.8814159
76,0.99738616,0.7879245,0.86625195,0.91042584
77,0.9968564,0.460177,0.88908297,0.94693875
78,0.9992643,0.64257026,0.8780971,0.890511
79,0.99898905,5.2631577e-10,0.81413615,0.9578652
80,0.99855953,1.0,0.45273632,0.71794873
81,0.9983731,0.9420035,0.8313156,0.9680851
82,0.99821347,0.9465409,0.7804024,0.94792354
83,0.99884427,0.94207513,0.82129276,0.931746
84,0.9966128,0.4347826,0.8300117,0.932971
85,0.99822307,0.67253524,0.84960425,0.9576174
86,0.99747115,4.273504e-11,0.7033399,0.9218501
87,0.99687594,8.264463e-11,0.14893617,0.11042945
88,1.0,1.0,1.0,1.0
89,0.9811512,4.5085663e-12,0.77276206,0.92906815
90,0.9893348,0.74217093,0.82284606,0.92650336
91,0.99162596,0.78427064,0.87525356,0.93491954
92,0.9979261,0.9249916,0.87611496,0.9313233
93,0.9973921,0.89336693,0.845393,0.9488465
94,0.9986872,0.9260274,0.845706,0.9003021
95,0.99889594,0.9465649,0.8930818,0.9171271
96,0.99601394,2.0920501e-11,0.68217057,0.015873017
97,0.9998932,7.142857e-10,1.0,1.0
98,0.99829936,0.96901625,0.77880186,0.94384336
99,0.9985342,0.9554741,0.8155803,0.9480519
100,0.998532,0.9150718,0.86915886,0.9704797
101,0.9988334,0.9182058,0.83953243,0.94265515
102,0.9978204,0.5805243,0.8372093,0.9458239
103,0.99576306,5.319149e-11,5.050505e-11,5.988024e-11
104,0.9967297,1.0,0.7581372,0.8930818
105,0.9975061,0.90736556,0.88064736,0.78326994
106,0.9980972,0.89036053,0.9013689,0.8695652
107,0.9983409,0.88946015,0.885747,0.80898875
108,0.9954908,0.15984406,0.8918164,0.7932961
109,0.99511606,5.050505e-11,0.7313673,0.6818182
110,0.99107087,1.1764706e-10,9.560229e-12,3.4482758e-10
111,0.99354225,7.692308e-10,1.2077295e-11,1.0
112,0.99587077,1.0,1.8552876e-11,1.0
113,1.0,1.0,1.0,1.0
114,0.99873906,1.0,0.8267148,0.94920635
115,0.9979516,0.950733,0.8990645,0.9717514
116,0.99790186,0.9530055,0.8805834,0.9666545
117,0.9980628,0.94991267,0.86608374,0.9459563
118,0.9973155,0.9010189,0.874864,0.9602296
119,0.9984456,0.9078462,0.8782244,0.95968914
120,0.99867177,0.9105305,0.84559417,0.95730335
121,0.9988689,0.85987264,0.85258967,0.9306297
122,0.99612945,5.1546392e-11,0.17266187,7.874016e-11
123,0.9974678,0.9571064,0.87384385,0.96513075
124,0.9975038,0.9469825,0.9197755,0.98108387
125,0.997161,0.8983558,0.88552785,0.95794725
126,0.9983615,0.90006286,0.8955134,0.9446198
127,0.9965827,0.5608856,0.83730716,0.93436295
128,0.99802184,0.7960445,0.87943816,0.9664674
129,0.9980463,0.5637584,0.8959276,0.970339
130,0.99886286,0.8442211,0.8810811,0.96776897
131,0.99932814,1.0,0.88667995,0.9456869
132,0.99920535,1.0,0.8384075,0.9417637
133,1.0,1.0,1.0,1.0
134,0.9982004,9.345794e-11,0.76881236,0.8789809
135,0.9990404,0.9563939,0.9148936,0.9538003
136,0.9992628,0.9517722,0.8718396,0.90751445
137,0.99915725,0.9087523,0.8730873,0.922449
138,0.99914765,0.75434244,0.8483197,0.8832685
139,0.99923694,0.8165138,0.85350317,0.89759034
140,0.9980354,1.0,4.3103448e-11,4e-10
141,0.9966595,3.9215686e-11,0.8348135,0.9635366
142,0.9977121,0.922186,0.86423504,0.9719201
143,0.9973687,0.9285714,0.83,0.97018576
144,0.99814355,0.8851874,0.85348505,0.97275275
145,0.99795616,0.8866302,0.8263215,0.9702592
146,0.9967171,3.215434e-11,0.81550026,0.9626486
147,0.9974346,3.7453183e-11,0.8942761,0.97286564
148,0.9975686,2.5e-10,0.68350434,0.9263344
149,0.9919477,1.0,2.2075055e-11,1.6835016e-11
150,0.99770594,1.0,4.56621e-11,1.2345679e-10
151,0.9889586,1.0,0.03685742,2.283105e-11
152,0.99708706,0.86004275,0.9065719,0.8903924
153,0.9983875,0.90595835,0.9250318,0.8495298
154,0.9938433,2.0661157e-11,0.8668555,0.8683761
155,0.9966436,0.0776699,0.84789646,0.7806563
156,0.997997,0.1,0.8628997,0.7120419
157,0.9984718,0.04761905,0.84541875,0.6666667
158,0.99816245,1.0,0.7,2.0408163e-10
159,0.9985942,1.0,5.4347825e-11,1.0
160,0.9973292,0.9484969,0.86240065,0.9597141
161,0.9976297,0.9549264,0.87789303,0.9667536
162,0.9976711,0.9393865,0.8280764,0.9631465
163,0.99814737,0.9279469,0.87914056,0.9739479
164,0.9977884,0.91256607,0.8136095,0.95652175
165,0.9980719,0.86156225,0.89153755,0.9632495
166,0.99841243,0.868101,0.8629563,0.95066744
167,0.998251,0.67611337,0.86615384,0.9501661
168,0.9982042,0.014084507,0.8004158,0.9051282
169,0.99208724,9.259259e-11,2.1008403e-11,2.247191e-11
170,0.99751645,0.9631129,0.8517647,0.9648698
171,0.9968822,0.9237932,0.87223005,0.9674931
172,0.9979151,0.93648815,0.8776978,0.97808534
173,0.9978442,0.927918,0.8572967,0.9689722
174,0.9987389,0.9318579,0.83778745,0.9504065
175,0.9987928,0.91404253,0.85057473,0.96047646
176,0.9980032,0.58939093,0.82830024,0.9465776
177,0.99935466,2.3809524e-10,0.8429119,0.88372093
178,0.99721533,0.8978575,0.81996727,0.8491823
179,0.99694794,0.9065917,0.88779,0.9468391
180,0.99756914,0.92552364,0.87114847,0.91486067
181,0.9965795,0.8780488,0.79241073,0.9505056
182,0.9945751,0.050574712,0.70245796,0.92551786
183,0.99746925,0.010526316,0.78571427,0.9436145
184,0.99465007,1.7667845e-11,0.747782,0.94018406
185,0.99876606,1.0,0.53150684,0.6434783
186,0.9978722,1.0,0.74977255,0.8684211
187,0.9981745,0.9296137,0.8739758,0.90242
188,0.99638116,0.8241546,0.8869048,0.93626064
189,0.99672496,0.9046405,0.8545769,0.9196093
190,0.9982554,0.8449096,0.9028213,0.9335281
191,0.998141,0.7172996,0.87767166,0.9537612
192,0.99884355,0.36,0.82494277,0.90705127
193,0.998383,1.923077e-10,0.7425237,0.90837437
194,0.9989194,1.0,0.7375,0.90140843
195,0.98984814,8.865248e-12,0.8655942,0.93236715
196,0.9982446,0.94437575,0.8886719,0.9314421
197,0.9991081,0.78962535,0.88386124,0.8484849
198,0.9992093,0.772118,0.84951454,0.86937904
199,0.999182,0.70857143,0.8009768,0.84639496
200,0.9987408,5.952381e-11,0.5652174,0.4625
201,0.9984754,0.9576271,0.8972407,0.9468165
202,0.998253,0.9433962,0.884058,0.94005847
203,0.9984579,0.92463326,0.8936382,0.9460516
204,0.9980771,0.8665377,0.8878788,0.9213675
205,0.9987571,0.8659004,0.91226214,0.94280076
206,0.9987703,0.8333333,0.91399664,0.94222224
207,0.9987316,0.8380386,0.884984,0.9113608
208,0.9987774,0.8313253,0.8633093,0.8952381
209,0.9977946,0.96573603,0.8535565,0.9568434
210,0.99818814,0.95283717,0.9012158,0.97625
