epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0690,0.0068,0.1700,0.0734,0.0226,0.1232,0.1496,0.0303,0.3397,0.0006,0.0198,0.3605
1,0.1015,0.0159,0.6261,0.1015,0.0493,0.3702,0.1055,0.0264,0.5796,0.1296,0.0001,0.6496
2,0.2743,0.0462,0.8043,0.1815,0.0321,0.4844,0.2987,0.1609,0.7070,0.3917,0.1670,0.7592
3,0.3931,0.4147,0.8710,0.2850,0.2650,0.5753,0.2437,0.2427,0.5724,0.3079,0.2544,0.6188
4,0.5814,0.6561,0.9026,0.3966,0.4339,0.6299,0.4585,0.5919,0.7766,0.6160,0.6249,0.8248
5,0.6491,0.7575,0.9128,0.4478,0.5068,0.6521,0.5037,0.6237,0.7771,0.6841,0.6688,0.8357
6,0.7012,0.8047,0.9257,0.4870,0.5431,0.6730,0.5490,0.6060,0.7674,0.6597,0.6499,0.8120
7,0.7215,0.8013,0.9230,0.4786,0.5643,0.6800,0.5602,0.6543,0.7860,0.6784,0.7011,0.8366
8,0.8020,0.8395,0.9375,0.5113,0.5830,0.6884,0.5922,0.6735,0.7867,0.7172,0.7165,0.8411
9,0.7535,0.7969,0.9202,0.4778,0.5533,0.6637,0.5587,0.6178,0.7520,0.6800,0.6719,0.8076
10,0.8429,0.8479,0.9429,0.5175,0.5986,0.6973,0.5877,0.6502,0.7718,0.7148,0.7061,0.8311
11,0.8645,0.8564,0.9440,0.5219,0.6157,0.7065,0.5754,0.7059,0.8061,0.7417,0.7487,0.8615
12,0.7914,0.8045,0.9230,0.5019,0.5755,0.6814,0.5318,0.5771,0.7346,0.6414,0.6254,0.7936
13,0.8167,0.8369,0.9368,0.5451,0.6054,0.7042,0.5743,0.6694,0.7849,0.6739,0.7254,0.8487
14,0.8699,0.8535,0.9433,0.5693,0.6215,0.7191,0.6291,0.7132,0.8042,0.7358,0.7578,0.8600
15,0.8282,0.8325,0.9388,0.5332,0.6093,0.7071,0.5016,0.6923,0.8019,0.6466,0.7331,0.8654
16,0.8505,0.8487,0.9411,0.5637,0.6324,0.7172,0.6392,0.7250,0.8164,0.7561,0.7848,0.8849
17,0.8957,0.8689,0.9499,0.6008,0.6527,0.7398,0.6516,0.7376,0.8175,0.7437,0.7908,0.8884
18,0.8905,0.8672,0.9492,0.5996,0.6513,0.7438,0.3439,0.3056,0.4670,0.4233,0.3059,0.4850
19,0.7651,0.7942,0.9232,0.5289,0.5853,0.6972,0.6257,0.6758,0.7824,0.7500,0.7248,0.8496
20,0.8690,0.8543,0.9461,0.6012,0.6425,0.7377,0.6681,0.6890,0.8103,0.7754,0.7416,0.8672
21,0.9050,0.8715,0.9521,0.6186,0.6628,0.7518,0.6466,0.6849,0.8030,0.7602,0.7436,0.8663
22,0.8385,0.8497,0.9452,0.5883,0.6365,0.7329,0.6663,0.7174,0.8173,0.7786,0.7672,0.8756
23,0.8941,0.8742,0.9520,0.6318,0.6662,0.7596,0.6746,0.7177,0.8223,0.7786,0.7747,0.8822
24,0.8957,0.8699,0.9506,0.6278,0.6647,0.7614,0.6506,0.6522,0.7895,0.7583,0.7028,0.8515
25,0.7921,0.8162,0.9312,0.5626,0.6183,0.7203,0.6388,0.7211,0.8207,0.7429,0.7738,0.8847
26,0.8895,0.8672,0.9516,0.6322,0.6649,0.7519,0.6724,0.6977,0.8055,0.7774,0.7524,0.8636
27,0.9087,0.8821,0.9564,0.6599,0.6795,0.7678,0.6381,0.7219,0.8296,0.7441,0.7757,0.8880
28,0.9061,0.8796,0.9555,0.6591,0.6849,0.7818,0.6712,0.6966,0.8168,0.7837,0.7614,0.8828
29,0.8376,0.8421,0.9394,0.6074,0.6525,0.7539,0.6531,0.6739,0.7968,0.7219,0.7317,0.8610
30,0.8664,0.8599,0.9500,0.6319,0.6813,0.7699,0.6564,0.7258,0.8237,0.7806,0.7882,0.8902
31,0.9008,0.8827,0.9558,0.6576,0.6910,0.7857,0.6695,0.7242,0.8219,0.7696,0.7832,0.8876
32,0.9000,0.8813,0.9545,0.6562,0.6854,0.7761,0.6402,0.7355,0.8458,0.7720,0.7907,0.9054
33,0.7816,0.8112,0.9290,0.5731,0.6240,0.7297,0.6482,0.7050,0.8182,0.7732,0.7572,0.8763
34,0.8841,0.8730,0.9519,0.6572,0.6909,0.7784,0.6888,0.7463,0.8423,0.7845,0.8030,0.9082
35,0.9089,0.8864,0.9570,0.6729,0.7064,0.7917,0.6782,0.7397,0.8225,0.7899,0.8005,0.9071
36,0.8882,0.8810,0.9556,0.6703,0.7039,0.7937,0.6748,0.7381,0.8288,0.7992,0.7936,0.9010
37,0.8419,0.8483,0.9437,0.6223,0.6615,0.7563,0.6584,0.7494,0.8292,0.7941,0.8047,0.8986
38,0.8937,0.8805,0.9546,0.6864,0.6961,0.7824,0.6762,0.7556,0.8444,0.8091,0.8116,0.9110
39,0.9080,0.8849,0.9548,0.6728,0.7029,0.7917,0.4914,0.6043,0.7628,0.6715,0.6456,0.8436
40,0.8397,0.8551,0.9473,0.6431,0.6812,0.7676,0.6945,0.7521,0.8327,0.8060,0.8075,0.9043
41,0.9041,0.8886,0.9578,0.6977,0.7040,0.7887,0.6616,0.7113,0.8177,0.7755,0.7724,0.8873
42,0.9025,0.8900,0.9593,0.6831,0.7029,0.7878,0.6613,0.7387,0.8430,0.7749,0.7938,0.9085
43,0.9105,0.8898,0.9593,0.6770,0.7048,0.7978,0.6503,0.7297,0.8522,0.7732,0.7792,0.9084
44,0.8101,0.8301,0.9346,0.6171,0.6532,0.7489,0.6660,0.6937,0.8104,0.7870,0.7621,0.8746
45,0.8846,0.8788,0.9547,0.6772,0.7083,0.7916,0.6605,0.7586,0.8470,0.8102,0.8030,0.9010
46,0.9017,0.8909,0.9587,0.6869,0.7227,0.8024,0.6903,0.7673,0.8499,0.8078,0.8174,0.9120
47,0.9044,0.8959,0.9610,0.6839,0.7179,0.8044,0.6635,0.7567,0.8355,0.7994,0.8130,0.9051
48,0.9210,0.8997,0.9619,0.6963,0.7102,0.8016,0.6654,0.7276,0.8289,0.8097,0.7931,0.9008
49,0.8317,0.8490,0.9425,0.6379,0.6619,0.7641,0.5897,0.6925,0.8206,0.7407,0.7471,0.8799
50,0.8430,0.8611,0.9489,0.6882,0.7058,0.7969,0.6765,0.7605,0.8560,0.7987,0.8094,0.9120
51,0.8856,0.8850,0.9571,0.6829,0.7108,0.7990,0.6742,0.7519,0.8518,0.8014,0.8152,0.9136
52,0.9147,0.8979,0.9611,0.7047,0.7139,0.8001,0.6855,0.7530,0.8555,0.8038,0.8247,0.9165
53,0.9189,0.9015,0.9613,0.6929,0.7202,0.8111,0.6892,0.7432,0.8349,0.8050,0.8123,0.9122
54,0.9183,0.8978,0.9595,0.7040,0.7207,0.8064,0.6580,0.7601,0.8452,0.7819,0.8272,0.9199
55,0.8701,0.8773,0.9525,0.6625,0.6966,0.7874,0.6241,0.5955,0.7732,0.7386,0.6484,0.8468
56,0.8270,0.8570,0.9468,0.6523,0.6891,0.7859,0.6690,0.7421,0.8447,0.7847,0.8047,0.9133
57,0.8786,0.8839,0.9540,0.6804,0.7149,0.8034,0.7187,0.7435,0.8357,0.8248,0.8051,0.9003
58,0.9152,0.9020,0.9610,0.7080,0.7181,0.7982,0.7097,0.7715,0.8513,0.8225,0.8308,0.9189
59,0.9185,0.9037,0.9619,0.6957,0.7161,0.7994,0.7081,0.7327,0.8338,0.8204,0.8010,0.9050
60,0.9098,0.9016,0.9618,0.7096,0.7151,0.8007,0.6871,0.7261,0.8293,0.8020,0.7928,0.8993
61,0.8054,0.8380,0.9402,0.6158,0.6597,0.7657,0.6236,0.7336,0.8420,0.7507,0.7755,0.8938
62,0.8557,0.8663,0.9502,0.6589,0.7031,0.7953,0.6709,0.7388,0.8379,0.7982,0.7861,0.8887
63,0.8999,0.8939,0.9589,0.6861,0.7175,0.8074,0.6841,0.7521,0.8539,0.8039,0.8123,0.9171
64,0.9146,0.9018,0.9626,0.7008,0.7190,0.8062,0.6885,0.7401,0.8383,0.8039,0.7887,0.8929
65,0.9167,0.9031,0.9631,0.6934,0.7150,0.8057,0.6633,0.7385,0.8314,0.8089,0.8046,0.9076
66,0.9186,0.9049,0.9628,0.6914,0.7145,0.8027,0.6786,0.7477,0.8511,0.7873,0.8053,0.9087
67,0.8791,0.8892,0.9575,0.6791,0.7108,0.7996,0.5271,0.5905,0.7598,0.6708,0.6193,0.7849
68,0.8200,0.8478,0.9422,0.6397,0.6805,0.7759,0.6904,0.7173,0.8136,0.8005,0.7728,0.8751
69,0.8528,0.8599,0.9436,0.6591,0.6966,0.7894,0.6802,0.7527,0.8440,0.7877,0.8051,0.9054
70,0.8952,0.8913,0.9588,0.6874,0.7172,0.8024,0.6573,0.7491,0.8355,0.7640,0.8052,0.9041
71,0.9127,0.9019,0.9616,0.6906,0.7185,0.8016,0.6860,0.7178,0.8267,0.7858,0.7714,0.8920
72,0.9141,0.9059,0.9646,0.6871,0.7207,0.8096,0.6729,0.7645,0.8497,0.7846,0.8188,0.9189
73,0.8387,0.8616,0.9467,0.6460,0.6880,0.7814,0.6553,0.7662,0.8441,0.7738,0.8139,0.8981
74,0.9010,0.8955,0.9599,0.6946,0.7177,0.8039,0.6681,0.7658,0.8505,0.7991,0.8171,0.9122
75,0.9157,0.9034,0.9616,0.6984,0.7162,0.8017,0.6547,0.7616,0.8454,0.7834,0.8131,0.9103
76,0.9131,0.9057,0.9637,0.6833,0.7224,0.8147,0.6713,0.7230,0.8307,0.7756,0.7807,0.9019
77,0.9099,0.9009,0.9613,0.6923,0.7138,0.8039,0.6768,0.7522,0.8389,0.8027,0.8089,0.9056
78,0.9055,0.8985,0.9613,0.6937,0.7165,0.8008,0.6746,0.7443,0.8460,0.7995,0.8081,0.9128
79,0.9167,0.9061,0.9633,0.7007,0.7313,0.8157,0.6937,0.7417,0.8308,0.8227,0.8094,0.9031
80,0.8243,0.8461,0.9365,0.6376,0.6728,0.7736,0.6525,0.6879,0.8004,0.7628,0.7623,0.8874
81,0.8688,0.8731,0.9532,0.6744,0.7091,0.7978,0.6661,0.7110,0.8232,0.7790,0.7588,0.8833
82,0.8779,0.8889,0.9564,0.6683,0.7087,0.7976,0.6727,0.7536,0.8418,0.7995,0.8133,0.9106
83,0.9105,0.8996,0.9595,0.6858,0.7166,0.8083,0.6609,0.7678,0.8561,0.7685,0.8190,0.9111
84,0.9167,0.9063,0.9640,0.6935,0.7283,0.8101,0.6761,0.7411,0.8391,0.7862,0.7951,0.9034
85,0.8687,0.8826,0.9555,0.6654,0.7060,0.7987,0.6137,0.6151,0.7440,0.7631,0.6729,0.8266
86,0.8542,0.8719,0.9507,0.6640,0.6975,0.7862,0.6601,0.7632,0.8323,0.7965,0.8200,0.9084
87,0.9113,0.9015,0.9631,0.6894,0.7210,0.8010,0.6908,0.7467,0.8448,0.8010,0.8045,0.9103
88,0.9212,0.9057,0.9627,0.6906,0.7241,0.8058,0.6786,0.7484,0.8486,0.7879,0.8132,0.9166
89,0.9108,0.9057,0.9633,0.6920,0.7093,0.7955,0.6873,0.7730,0.8547,0.8210,0.8261,0.9203
90,0.9342,0.9197,0.9686,0.6942,0.7251,0.8154,0.6832,0.7578,0.8460,0.8081,0.8166,0.9122
91,0.9368,0.9239,0.9704,0.6939,0.7261,0.8162,0.6769,0.7410,0.8384,0.8081,0.8038,0.9059
92,0.9375,0.9254,0.9705,0.7001,0.7212,0.8045,0.6846,0.7366,0.8373,0.8008,0.8009,0.9070
