epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1214,0.0089,0.0140,0.1430,0.0404,0.0496,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
1,0.1608,0.0117,0.0142,0.1758,0.0450,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
2,0.1508,0.0117,0.0142,0.1825,0.0475,0.0592,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
3,0.1517,0.0108,0.0133,0.1792,0.0458,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
4,0.1500,0.0108,0.1632,0.1900,0.0483,0.1420,0.1886,0.0307,0.5230,0.0000,0.0000,0.5300
5,0.1583,0.0117,0.6724,0.1842,0.0450,0.4022,0.1886,0.0307,0.5939,0.0000,0.0000,0.6441
6,0.1542,0.0117,0.6802,0.1817,0.0458,0.4176,0.1886,0.0307,0.5036,0.0000,0.0000,0.5201
7,0.1508,0.0151,0.6848,0.1775,0.0386,0.4254,0.1405,0.0393,0.5584,0.0001,0.0333,0.5820
8,0.1467,0.2948,0.7392,0.1718,0.2077,0.4590,0.1886,0.4696,0.5718,0.0000,0.5117,0.5817
9,0.1484,0.7241,0.7767,0.1759,0.5305,0.5002,0.1667,0.6240,0.5978,0.0001,0.6719,0.6141
10,0.1250,0.7830,0.7788,0.1057,0.5763,0.5045,0.0934,0.6391,0.6900,0.0396,0.6969,0.7317
11,0.6131,0.8005,0.8935,0.4236,0.6087,0.6404,0.5381,0.6361,0.7294,0.7009,0.6911,0.8039
12,0.7749,0.8172,0.9152,0.5431,0.6305,0.6804,0.5860,0.6435,0.7552,0.7382,0.7037,0.8210
13,0.8337,0.8425,0.9298,0.5982,0.6527,0.7058,0.6108,0.7018,0.7863,0.7365,0.7583,0.8382
14,0.8019,0.8193,0.9173,0.5488,0.6245,0.6803,0.5528,0.6537,0.7634,0.7388,0.6988,0.8169
15,0.7972,0.8258,0.9217,0.5572,0.6398,0.6824,0.5500,0.6024,0.7050,0.7413,0.6605,0.7594
16,0.8647,0.8488,0.9351,0.5836,0.6582,0.7073,0.6304,0.7204,0.7963,0.7824,0.7758,0.8630
17,0.8672,0.8569,0.9382,0.6005,0.6624,0.7199,0.4262,0.5130,0.5017,0.5395,0.5633,0.5877
18,0.7565,0.7992,0.9185,0.5404,0.6050,0.6676,0.6262,0.7134,0.8109,0.7556,0.7609,0.8596
19,0.8684,0.8638,0.9449,0.6119,0.6639,0.7215,0.6272,0.7058,0.7991,0.7394,0.7638,0.8662
20,0.8931,0.8746,0.9498,0.6226,0.6688,0.7399,0.6425,0.7252,0.8167,0.7575,0.7817,0.8785
21,0.7878,0.8255,0.9284,0.5447,0.6368,0.7025,0.6441,0.7161,0.8116,0.7729,0.7681,0.8727
22,0.8351,0.8427,0.9348,0.5914,0.6525,0.7195,0.6192,0.7121,0.8033,0.7417,0.7715,0.8631
23,0.8885,0.8726,0.9512,0.6278,0.6809,0.7508,0.6699,0.7201,0.8168,0.7854,0.7798,0.8724
24,0.8973,0.8798,0.9524,0.6441,0.6867,0.7642,0.6401,0.7411,0.8259,0.7560,0.8006,0.8936
25,0.8577,0.8593,0.9433,0.6019,0.6620,0.7353,0.5903,0.6497,0.7622,0.7294,0.7009,0.8201
26,0.7891,0.8150,0.9309,0.5845,0.6320,0.7153,0.6467,0.7265,0.8211,0.7789,0.7764,0.8877
27,0.8764,0.8700,0.9514,0.6635,0.6835,0.7592,0.6806,0.7356,0.8333,0.7855,0.7889,0.8997
28,0.8959,0.8818,0.9536,0.6652,0.6921,0.7721,0.6771,0.7294,0.8325,0.7930,0.7901,0.8995
29,0.8963,0.8838,0.9564,0.6655,0.6991,0.7795,0.6383,0.7395,0.8222,0.7810,0.8021,0.8963
30,0.8994,0.8875,0.9582,0.6564,0.7091,0.7844,0.6669,0.7463,0.8345,0.7761,0.8004,0.8966
31,0.9041,0.8893,0.9593,0.6511,0.6949,0.7778,0.6283,0.7281,0.8348,0.7658,0.7830,0.8936
32,0.7786,0.8204,0.9324,0.5671,0.6349,0.7338,0.6461,0.7013,0.8235,0.7951,0.7654,0.8882
33,0.8659,0.8686,0.9539,0.6541,0.6873,0.7730,0.6689,0.7155,0.8246,0.7507,0.7799,0.8948
34,0.8957,0.8849,0.9555,0.6520,0.6954,0.7800,0.6488,0.7199,0.8329,0.7650,0.7858,0.9020
35,0.8978,0.8863,0.9570,0.6607,0.7074,0.7910,0.6498,0.7314,0.8362,0.7718,0.7968,0.9013
36,0.9033,0.8877,0.9598,0.6686,0.7115,0.7985,0.6210,0.7028,0.8223,0.6995,0.7615,0.8813
37,0.8039,0.8355,0.9373,0.5940,0.6632,0.7547,0.6263,0.6952,0.8193,0.7696,0.7621,0.8925
38,0.8822,0.8718,0.9556,0.6610,0.7017,0.7849,0.6688,0.7508,0.8391,0.7802,0.8115,0.9078
39,0.9065,0.8914,0.9611,0.6754,0.7129,0.7954,0.6735,0.7135,0.8185,0.7895,0.7783,0.8889
40,0.9144,0.8927,0.9596,0.6687,0.6999,0.7877,0.5438,0.7180,0.8132,0.7160,0.7728,0.8837
41,0.8559,0.8672,0.9508,0.6422,0.6899,0.7736,0.4032,0.5983,0.6549,0.5365,0.6311,0.6947
42,0.8222,0.8376,0.9364,0.6251,0.6791,0.7639,0.6182,0.7020,0.7928,0.7405,0.7529,0.8408
43,0.8844,0.8788,0.9554,0.6687,0.7043,0.7940,0.6649,0.7278,0.8362,0.7713,0.7894,0.8998
44,0.9069,0.8936,0.9598,0.6791,0.7100,0.7896,0.6572,0.7412,0.8439,0.7539,0.7959,0.9054
45,0.9096,0.8974,0.9611,0.6667,0.7191,0.7978,0.6542,0.7389,0.8363,0.7724,0.7943,0.9021
46,0.9138,0.8982,0.9607,0.6816,0.7284,0.8084,0.6631,0.7524,0.8455,0.7962,0.8093,0.9092
47,0.8218,0.8429,0.9417,0.6249,0.6810,0.7696,0.6428,0.6842,0.7957,0.7675,0.7552,0.8710
48,0.8603,0.8680,0.9504,0.6698,0.7028,0.7921,0.6723,0.7461,0.8437,0.7938,0.8111,0.9082
49,0.9105,0.8894,0.9585,0.6831,0.7118,0.7949,0.6461,0.7605,0.8446,0.7669,0.8213,0.9085
50,0.8927,0.8865,0.9594,0.6740,0.7179,0.8012,0.6144,0.7105,0.8287,0.7710,0.7813,0.8961
51,0.8612,0.8696,0.9512,0.6443,0.6959,0.7871,0.6684,0.7358,0.8474,0.7733,0.7927,0.9085
52,0.9113,0.8964,0.9618,0.6896,0.7165,0.8060,0.6679,0.7475,0.8403,0.7930,0.8132,0.9052
53,0.8986,0.8930,0.9594,0.6765,0.7176,0.8042,0.6703,0.7470,0.8483,0.7860,0.8080,0.9129
54,0.9169,0.8979,0.9617,0.6845,0.7299,0.8105,0.6606,0.7609,0.8545,0.7920,0.8170,0.9115
55,0.7990,0.8381,0.9368,0.6270,0.6805,0.7697,0.6673,0.7513,0.8378,0.8011,0.8151,0.8996
