epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1175,0.0090,0.0137,0.1393,0.0405,0.0477,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
1,0.1608,0.0117,0.0142,0.1758,0.0450,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
2,0.1508,0.0117,0.0142,0.1825,0.0475,0.0592,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
3,0.1517,0.0108,0.0133,0.1792,0.0458,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
4,0.1500,0.0108,0.1282,0.1900,0.0483,0.1204,0.1886,0.0307,0.4661,0.0000,0.0000,0.4926
5,0.1583,0.0117,0.6742,0.1850,0.0450,0.4167,0.1886,0.0307,0.5650,0.0000,0.0000,0.6123
6,0.1542,0.0117,0.6797,0.1817,0.0458,0.4179,0.1886,0.0307,0.5020,0.0000,0.0000,0.5184
7,0.1426,0.0211,0.6961,0.1686,0.0409,0.4334,0.1500,0.0562,0.4997,0.0008,0.0378,0.5399
8,0.1403,0.3083,0.7419,0.1661,0.2270,0.4663,0.1886,0.4527,0.5444,0.0000,0.4779,0.5821
9,0.1468,0.7018,0.7782,0.1726,0.5081,0.5018,0.1627,0.6247,0.6179,0.0005,0.6729,0.6246
10,0.1076,0.7923,0.7900,0.0680,0.5938,0.5275,0.1164,0.6657,0.7159,0.0667,0.7104,0.7572
11,0.6147,0.7815,0.8858,0.4126,0.5852,0.6242,0.5095,0.6553,0.7435,0.7054,0.7044,0.8001
12,0.7686,0.8103,0.9125,0.5394,0.6309,0.6847,0.5931,0.6811,0.7720,0.7349,0.7416,0.8353
13,0.8229,0.8382,0.9274,0.5573,0.6459,0.6935,0.5648,0.6464,0.7319,0.7077,0.6994,0.8146
14,0.8418,0.8465,0.9329,0.5686,0.6579,0.7062,0.5906,0.6444,0.7640,0.7477,0.6985,0.8256
15,0.8314,0.8351,0.9273,0.5654,0.6438,0.7039,0.3383,0.3558,0.5119,0.4406,0.3895,0.5560
16,0.7803,0.8156,0.9225,0.5461,0.6322,0.6932,0.6089,0.7075,0.7907,0.7693,0.7575,0.8588
17,0.8340,0.8386,0.9339,0.5802,0.6472,0.7102,0.6041,0.6937,0.7807,0.7361,0.7514,0.8570
18,0.8563,0.8566,0.9397,0.5924,0.6708,0.7232,0.6104,0.7083,0.7839,0.7508,0.7632,0.8585
19,0.8593,0.8563,0.9414,0.5763,0.6668,0.7273,0.5161,0.5897,0.7187,0.6603,0.6230,0.7954
20,0.7538,0.8103,0.9224,0.5417,0.6349,0.7060,0.6115,0.7119,0.8003,0.7666,0.7632,0.8590
21,0.8540,0.8619,0.9473,0.6050,0.6852,0.7442,0.6125,0.7055,0.7974,0.7746,0.7634,0.8701
22,0.8459,0.8548,0.9408,0.5920,0.6679,0.7358,0.5912,0.6977,0.8052,0.7384,0.7600,0.8726
23,0.8824,0.8753,0.9515,0.6157,0.6840,0.7522,0.6496,0.7309,0.8247,0.7747,0.7872,0.8923
24,0.8720,0.8676,0.9462,0.6046,0.6885,0.7555,0.4429,0.5824,0.7310,0.5985,0.6102,0.7944
25,0.7931,0.8313,0.9352,0.5750,0.6526,0.7348,0.6361,0.7424,0.8214,0.7760,0.7912,0.8843
26,0.8814,0.8723,0.9491,0.6276,0.6908,0.7590,0.6459,0.7291,0.8202,0.7730,0.7826,0.8874
27,0.8717,0.8675,0.9475,0.6250,0.6742,0.7477,0.5189,0.5854,0.7471,0.6692,0.6590,0.8174
28,0.8038,0.8384,0.9381,0.5881,0.6575,0.7370,0.6334,0.7017,0.7903,0.7710,0.7793,0.8815
29,0.8826,0.8675,0.9479,0.6426,0.6945,0.7768,0.6499,0.7265,0.8147,0.7844,0.7824,0.8778
30,0.8968,0.8872,0.9565,0.6563,0.7062,0.7849,0.6566,0.7414,0.8238,0.7867,0.7924,0.8809
31,0.9080,0.8906,0.9568,0.6565,0.6941,0.7702,0.6563,0.7117,0.8094,0.7851,0.7711,0.8774
32,0.9093,0.8893,0.9554,0.6607,0.7026,0.7779,0.6251,0.7172,0.8191,0.7565,0.7773,0.8880
33,0.7756,0.8162,0.9296,0.5711,0.6415,0.7316,0.6032,0.6562,0.7867,0.7251,0.7051,0.8346
34,0.8384,0.8575,0.9458,0.6476,0.6851,0.7643,0.6889,0.7242,0.8314,0.7887,0.7756,0.8949
35,0.8723,0.8806,0.9548,0.6525,0.7037,0.7813,0.6538,0.7162,0.8135,0.7631,0.7850,0.8885
36,0.9003,0.8906,0.9578,0.6739,0.7077,0.7902,0.6505,0.7163,0.8179,0.7487,0.7797,0.8951
37,0.8952,0.8881,0.9561,0.6619,0.7047,0.7849,0.6728,0.7325,0.8352,0.7671,0.7879,0.9068
38,0.8631,0.8724,0.9514,0.6399,0.6987,0.7740,0.6275,0.6879,0.7846,0.7439,0.7593,0.8737
39,0.7949,0.8191,0.9305,0.6040,0.6519,0.7449,0.6677,0.7211,0.8049,0.7915,0.7889,0.8859
40,0.8922,0.8774,0.9538,0.6710,0.6932,0.7788,0.6610,0.7424,0.8290,0.7981,0.8056,0.9030
41,0.9060,0.8891,0.9584,0.6820,0.7054,0.7920,0.6649,0.7399,0.8358,0.7830,0.7926,0.9012
42,0.8314,0.8439,0.9369,0.6120,0.6732,0.7549,0.5977,0.6272,0.7593,0.7555,0.6896,0.8325
43,0.8542,0.8591,0.9492,0.6506,0.6793,0.7705,0.6889,0.7186,0.8230,0.8096,0.7859,0.8945
44,0.8779,0.8762,0.9535,0.6592,0.7028,0.7876,0.6668,0.7295,0.8280,0.7929,0.7933,0.8988
45,0.9073,0.8911,0.9582,0.6756,0.7083,0.7898,0.6717,0.7275,0.8258,0.8043,0.7909,0.9013
46,0.9180,0.8961,0.9592,0.6747,0.7175,0.8031,0.6690,0.7393,0.8307,0.7929,0.8036,0.9053
47,0.9116,0.8975,0.9600,0.6763,0.7183,0.8026,0.6672,0.7378,0.8293,0.7993,0.7892,0.8923
48,0.8836,0.8790,0.9519,0.6691,0.6928,0.7811,0.6191,0.7190,0.8238,0.7527,0.7841,0.8885
49,0.8177,0.8449,0.9409,0.6251,0.6726,0.7570,0.6627,0.7502,0.8335,0.7816,0.7987,0.9020
50,0.9024,0.8857,0.9579,0.6900,0.7187,0.8045,0.6799,0.7320,0.8341,0.7952,0.7952,0.9058
51,0.9129,0.8946,0.9589,0.6806,0.7160,0.7920,0.6679,0.7392,0.8384,0.7939,0.7960,0.9042
52,0.9145,0.8969,0.9606,0.6865,0.7126,0.7944,0.6490,0.7293,0.8247,0.7854,0.7865,0.8949
53,0.9082,0.8926,0.9599,0.6741,0.7113,0.7959,0.6717,0.7378,0.8297,0.8045,0.8002,0.9030
54,0.9171,0.9002,0.9613,0.6815,0.7185,0.7976,0.6724,0.7295,0.8361,0.7877,0.7887,0.9063
55,0.8233,0.8439,0.9357,0.6190,0.6692,0.7575,0.5821,0.6995,0.8064,0.7197,0.7558,0.8761
56,0.8512,0.8575,0.9482,0.6465,0.6898,0.7728,0.6806,0.7375,0.8321,0.8008,0.7946,0.9014
57,0.8998,0.8869,0.9569,0.6716,0.7090,0.7939,0.6684,0.7396,0.8258,0.8039,0.8085,0.9056
58,0.9111,0.8955,0.9594,0.6812,0.7096,0.7947,0.6378,0.7477,0.8288,0.7449,0.8117,0.9071
59,0.8799,0.8794,0.9540,0.6513,0.6978,0.7832,0.6748,0.7242,0.8287,0.8115,0.7846,0.9036
60,0.9090,0.8929,0.9587,0.6880,0.7090,0.8027,0.6706,0.7584,0.8416,0.7965,0.8227,0.9160
61,0.9119,0.8971,0.9602,0.6804,0.7130,0.8014,0.6920,0.7302,0.8300,0.8000,0.7944,0.8991
62,0.8861,0.8831,0.9553,0.6570,0.7104,0.7984,0.6763,0.7480,0.8368,0.7858,0.8053,0.9066
63,0.9157,0.8977,0.9586,0.6720,0.7126,0.7975,0.6773,0.7504,0.8412,0.7898,0.8120,0.9118
64,0.8474,0.8603,0.9468,0.6321,0.6824,0.7694,0.6048,0.6920,0.8053,0.7484,0.7481,0.8718
65,0.8101,0.8423,0.9374,0.6208,0.6832,0.7789,0.6697,0.7118,0.8345,0.7872,0.7694,0.9036
66,0.8909,0.8858,0.9579,0.6708,0.7084,0.7979,0.6772,0.7556,0.8446,0.8061,0.8155,0.9150
67,0.8992,0.8954,0.9601,0.6745,0.7197,0.8087,0.6768,0.7519,0.8481,0.7878,0.8097,0.9159
68,0.9106,0.8996,0.9605,0.6702,0.7131,0.8029,0.6671,0.7363,0.8373,0.7980,0.8006,0.9081
69,0.9059,0.8974,0.9615,0.6627,0.7138,0.8020,0.6628,0.7455,0.8332,0.8025,0.7922,0.8888
