epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0662,0.0087,0.1665,0.0717,0.0252,0.1211,0.1374,0.0281,0.3270,0.0020,0.0170,0.3628
1,0.1140,0.0219,0.6136,0.1250,0.0424,0.3642,0.0134,0.0307,0.4915,0.0108,0.0000,0.5266
2,0.2094,0.0882,0.7823,0.1421,0.0519,0.4706,0.2166,0.2628,0.6656,0.2733,0.2647,0.7115
3,0.3760,0.4800,0.8722,0.2544,0.3066,0.5867,0.3427,0.3164,0.6080,0.4518,0.3256,0.6626
4,0.6049,0.7019,0.9106,0.3976,0.4666,0.6380,0.4971,0.5941,0.7662,0.6463,0.6261,0.8373
5,0.6421,0.7538,0.9068,0.4320,0.5169,0.6511,0.5069,0.6393,0.7786,0.6721,0.6794,0.8200
6,0.6895,0.7919,0.9176,0.4586,0.5514,0.6691,0.4518,0.5459,0.7282,0.5513,0.5798,0.7894
7,0.7235,0.8142,0.9294,0.4789,0.5742,0.6841,0.5886,0.6701,0.7918,0.7311,0.7157,0.8549
8,0.7940,0.8453,0.9385,0.5039,0.5955,0.6927,0.5781,0.6664,0.7896,0.7387,0.7173,0.8524
9,0.7420,0.7964,0.9201,0.4712,0.5524,0.6627,0.6020,0.6700,0.7909,0.7549,0.7165,0.8431
10,0.8369,0.8460,0.9414,0.5201,0.6080,0.6945,0.6027,0.6645,0.7725,0.7396,0.7106,0.8351
11,0.8435,0.8493,0.9408,0.5126,0.6091,0.6982,0.6115,0.6792,0.7856,0.7743,0.7187,0.8471
12,0.7903,0.8190,0.9312,0.5385,0.5908,0.6825,0.6084,0.6960,0.8053,0.7508,0.7510,0.8601
13,0.8332,0.8447,0.9397,0.5458,0.6157,0.7018,0.5497,0.6357,0.7597,0.6726,0.6921,0.8284
14,0.8753,0.8637,0.9477,0.5570,0.6258,0.7149,0.6368,0.6842,0.8036,0.7299,0.7454,0.8627
15,0.8584,0.8526,0.9433,0.5625,0.6255,0.7210,0.6215,0.6853,0.7962,0.7479,0.7472,0.8711
16,0.7900,0.8262,0.9301,0.5169,0.6004,0.7056,0.5959,0.7142,0.7931,0.7470,0.7666,0.8754
17,0.8020,0.8235,0.9311,0.5492,0.6102,0.6988,0.6126,0.7355,0.8184,0.7171,0.7837,0.8771
18,0.8821,0.8697,0.9500,0.5875,0.6529,0.7305,0.6380,0.7113,0.8156,0.7631,0.7672,0.8742
19,0.8469,0.8473,0.9397,0.5783,0.6398,0.7269,0.6413,0.7084,0.8117,0.7695,0.7630,0.8699
20,0.8638,0.8608,0.9472,0.6014,0.6513,0.7355,0.6590,0.7183,0.8191,0.7833,0.7691,0.8806
21,0.8963,0.8807,0.9533,0.6178,0.6754,0.7558,0.6457,0.7145,0.8247,0.7890,0.7679,0.8870
22,0.8437,0.8480,0.9408,0.5748,0.6375,0.7230,0.5932,0.6488,0.7783,0.7010,0.6896,0.8488
23,0.8256,0.8442,0.9375,0.5837,0.6525,0.7356,0.6706,0.7324,0.8217,0.7700,0.7896,0.8933
24,0.8986,0.8807,0.9540,0.6297,0.6890,0.7723,0.6502,0.7039,0.8057,0.7551,0.7603,0.8723
25,0.8987,0.8868,0.9570,0.6213,0.6838,0.7641,0.6461,0.7063,0.8060,0.7618,0.7742,0.8862
26,0.8776,0.8774,0.9552,0.6089,0.6812,0.7574,0.6215,0.6441,0.7515,0.7385,0.6791,0.8137
27,0.8264,0.8487,0.9422,0.6016,0.6538,0.7395,0.6595,0.7344,0.8267,0.7720,0.7840,0.8918
28,0.8996,0.8865,0.9559,0.6368,0.6880,0.7745,0.6461,0.7263,0.8289,0.7451,0.7802,0.8881
29,0.9020,0.8935,0.9579,0.6460,0.7002,0.7864,0.6560,0.7329,0.8422,0.7818,0.7890,0.9020
30,0.8429,0.8594,0.9444,0.6132,0.6636,0.7584,0.6000,0.6816,0.7972,0.7638,0.7303,0.8588
31,0.8078,0.8518,0.9462,0.6189,0.6725,0.7619,0.6427,0.7084,0.8224,0.7729,0.7595,0.8769
32,0.8944,0.8878,0.9571,0.6714,0.7034,0.7898,0.6751,0.7372,0.8204,0.7929,0.7957,0.8968
33,0.9092,0.8952,0.9603,0.6628,0.7004,0.7903,0.6638,0.7022,0.8154,0.7846,0.7739,0.8880
34,0.9087,0.8975,0.9619,0.6656,0.6918,0.7743,0.6729,0.7128,0.8272,0.7802,0.7789,0.8929
35,0.8080,0.8345,0.9384,0.6011,0.6471,0.7429,0.6581,0.7175,0.8285,0.7723,0.7768,0.8933
36,0.8702,0.8766,0.9542,0.6748,0.7084,0.7927,0.6823,0.7151,0.8251,0.7847,0.7820,0.8949
37,0.8858,0.8815,0.9533,0.6562,0.6965,0.7775,0.5549,0.6685,0.7475,0.7146,0.7212,0.8069
38,0.8182,0.8587,0.9456,0.6410,0.6817,0.7707,0.6827,0.7335,0.8350,0.8012,0.7999,0.9049
39,0.9052,0.8968,0.9611,0.6656,0.7021,0.7875,0.6919,0.6954,0.8088,0.7932,0.7573,0.8802
40,0.9165,0.9019,0.9630,0.6785,0.7031,0.7917,0.6906,0.7246,0.8257,0.8088,0.7942,0.9062
41,0.8996,0.8994,0.9609,0.6870,0.7115,0.7899,0.6699,0.7072,0.8306,0.7890,0.7684,0.9051
42,0.7736,0.8159,0.9261,0.5816,0.6477,0.7453,0.6511,0.7256,0.8373,0.7819,0.7781,0.8903
43,0.8808,0.8821,0.9565,0.6716,0.7037,0.7899,0.6883,0.7291,0.8414,0.7936,0.7884,0.9087
44,0.9012,0.8957,0.9604,0.6860,0.7137,0.7962,0.6998,0.7200,0.8321,0.8012,0.7934,0.9099
45,0.9065,0.8984,0.9621,0.6703,0.7106,0.7981,0.6990,0.7254,0.8350,0.8095,0.7944,0.9076
46,0.8404,0.8570,0.9466,0.6493,0.6885,0.7820,0.6756,0.7182,0.8348,0.7828,0.7756,0.9142
47,0.8693,0.8842,0.9595,0.6670,0.7105,0.7986,0.6620,0.7220,0.8261,0.7830,0.7884,0.9083
48,0.9102,0.9008,0.9631,0.6844,0.7088,0.7990,0.6635,0.6954,0.8191,0.8003,0.7735,0.9004
49,0.9180,0.9051,0.9645,0.6738,0.7068,0.7903,0.6870,0.7228,0.8321,0.7985,0.7916,0.9076
50,0.9089,0.9051,0.9641,0.6862,0.7220,0.8082,0.6629,0.7249,0.8308,0.7727,0.7962,0.9073
51,0.8269,0.8511,0.9391,0.6321,0.6842,0.7720,0.6095,0.7113,0.8280,0.7131,0.7615,0.8809
52,0.8414,0.8648,0.9512,0.6498,0.6994,0.7858,0.6533,0.7426,0.8333,0.7837,0.8051,0.9012
53,0.8963,0.8882,0.9582,0.6694,0.6977,0.7918,0.6832,0.7166,0.8193,0.7826,0.7880,0.9030
54,0.9053,0.8998,0.9626,0.6831,0.7181,0.8028,0.6599,0.7173,0.8203,0.7433,0.7852,0.8929
55,0.9080,0.9056,0.9647,0.6812,0.7171,0.8010,0.6817,0.7133,0.8233,0.7718,0.7764,0.8923
56,0.8318,0.8537,0.9453,0.6298,0.6763,0.7723,0.6711,0.7242,0.8355,0.7788,0.7785,0.8989
57,0.8609,0.8808,0.9569,0.6519,0.7067,0.7963,0.6846,0.7257,0.8315,0.8039,0.7922,0.9019
58,0.9102,0.9001,0.9614,0.6818,0.7093,0.8001,0.6975,0.7425,0.8373,0.8014,0.8083,0.9139
59,0.9176,0.9064,0.9652,0.6827,0.7116,0.8004,0.6856,0.7218,0.8284,0.8008,0.7903,0.9054
60,0.9163,0.9089,0.9658,0.7007,0.7107,0.8057,0.6762,0.7110,0.8309,0.7886,0.7784,0.9018
61,0.8886,0.8929,0.9606,0.6748,0.7055,0.7999,0.6754,0.7190,0.8281,0.7988,0.7750,0.8850
62,0.8673,0.8767,0.9526,0.6493,0.7003,0.7929,0.6032,0.6844,0.7979,0.7316,0.7480,0.8631
63,0.8330,0.8585,0.9470,0.6278,0.6929,0.7837,0.6510,0.7099,0.8349,0.7919,0.7645,0.8989
64,0.8504,0.8670,0.9513,0.6563,0.7022,0.7877,0.6903,0.7298,0.8420,0.8009,0.7926,0.9077
65,0.8960,0.8962,0.9618,0.6671,0.7049,0.7941,0.6756,0.7419,0.8450,0.7998,0.8000,0.9103
66,0.9152,0.9043,0.9640,0.6963,0.7188,0.8030,0.6896,0.7421,0.8416,0.7995,0.8062,0.9151
67,0.9198,0.9094,0.9652,0.6827,0.7208,0.8120,0.6817,0.7449,0.8405,0.8022,0.8024,0.9106
68,0.9125,0.9058,0.9652,0.6688,0.7155,0.8030,0.6902,0.7351,0.8471,0.8070,0.7890,0.9041
69,0.8413,0.8644,0.9468,0.6488,0.6923,0.7838,0.6857,0.7305,0.8385,0.8107,0.8022,0.9084
70,0.8954,0.8934,0.9605,0.6782,0.7176,0.8058,0.6677,0.7330,0.8352,0.7737,0.7973,0.9078
71,0.9113,0.9036,0.9627,0.6831,0.7185,0.8019,0.6921,0.7129,0.8059,0.7972,0.7765,0.8768
72,0.9169,0.9095,0.9665,0.6922,0.7247,0.8125,0.6726,0.7438,0.8353,0.7768,0.8128,0.9120
73,0.9141,0.9081,0.9633,0.6858,0.7226,0.8069,0.5158,0.7194,0.8094,0.6560,0.7659,0.8718
74,0.8323,0.8607,0.9485,0.6421,0.6939,0.7871,0.6919,0.7500,0.8510,0.7640,0.8070,0.9113
75,0.8794,0.8861,0.9568,0.6533,0.6953,0.7895,0.6936,0.7101,0.8174,0.7824,0.7663,0.8921
76,0.8984,0.9002,0.9621,0.6662,0.7145,0.8006,0.6867,0.6935,0.8103,0.7901,0.7692,0.8941
