,ensemble,model_0,model_1
DSC0,0.0013559916988015175,0.001440265215933323,0.0013243219582363963
DSC1,0.1529887467622757,0.1603841632604599,0.14985623955726624
DSC2,0.07562589645385742,0.07753068953752518,0.06965835392475128
DSC3,0.07101468741893768,0.07142984867095947,0.06612298637628555
