,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.5,0.8121166229248047,0.8124082982540131,0.914215624332428,25.306374549865723,9.148666858673096,6.138245344161987,4.5045952796936035,6.805231796843665,0.9194607734680176
