,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.0,0.770847350358963,0.780991941690445,0.8899416923522949,28.405771255493164,10.162644863128662,8.32096529006958,5.884805679321289,7.8879954389163425,0.9113852977752686
