epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1013,0.0146,0.0661,0.1172,0.0339,0.0516,0.1886,0.0307,0.0513,0.0000,0.0000,0.0245
1,0.1567,0.0117,0.2233,0.1758,0.0442,0.1566,0.1886,0.0307,0.3392,0.0000,0.0000,0.3722
2,0.1533,0.0091,0.5716,0.1825,0.0419,0.3575,0.1800,0.0162,0.5604,0.0001,0.0035,0.6055
3,0.1444,0.0125,0.8189,0.1609,0.0462,0.5098,0.1274,0.0307,0.5361,0.0002,0.0000,0.5788
4,0.1506,0.0118,0.8264,0.1065,0.0459,0.5220,0.2883,0.0223,0.6409,0.3802,0.0004,0.6656
5,0.4464,0.0322,0.7999,0.2914,0.0304,0.5079,0.3009,0.0460,0.5497,0.4096,0.0483,0.5788
6,0.5826,0.2246,0.7865,0.4038,0.1417,0.5046,0.5363,0.2565,0.6483,0.6883,0.2676,0.7151
7,0.6736,0.6109,0.8645,0.4353,0.4072,0.5859,0.4637,0.6003,0.7387,0.6240,0.6366,0.7912
8,0.7493,0.7680,0.9069,0.4963,0.5540,0.6580,0.5352,0.6181,0.7447,0.6947,0.6512,0.7831
9,0.7041,0.7600,0.9019,0.4585,0.5239,0.6397,0.5305,0.6029,0.7388,0.6967,0.6373,0.7982
10,0.7783,0.8168,0.9305,0.5116,0.5967,0.6856,0.5537,0.6488,0.7629,0.6671,0.7004,0.8110
11,0.7958,0.8287,0.9321,0.5374,0.6082,0.7011,0.5943,0.6659,0.7717,0.7169,0.7050,0.8215
12,0.8460,0.8473,0.9387,0.5548,0.6303,0.7074,0.6069,0.6905,0.7968,0.7252,0.7451,0.8558
13,0.8386,0.8505,0.9421,0.5422,0.6200,0.6985,0.5667,0.6607,0.8032,0.7016,0.7110,0.8632
14,0.7207,0.7654,0.9038,0.5078,0.5640,0.6754,0.6121,0.6777,0.7924,0.7571,0.7176,0.8388
15,0.8303,0.8400,0.9383,0.5705,0.6325,0.7159,0.6178,0.7000,0.7975,0.7589,0.7489,0.8630
16,0.8349,0.8426,0.9371,0.5546,0.6301,0.7123,0.4830,0.6416,0.7624,0.5935,0.6770,0.8028
17,0.7768,0.8033,0.9248,0.5269,0.6125,0.7008,0.6457,0.7168,0.8176,0.7680,0.7591,0.8718
18,0.8608,0.8546,0.9445,0.6015,0.6543,0.7395,0.6398,0.6959,0.8018,0.7693,0.7454,0.8668
19,0.8269,0.8278,0.9311,0.5657,0.6312,0.7234,0.5827,0.6404,0.7558,0.7155,0.6821,0.8255
20,0.8338,0.8422,0.9405,0.5844,0.6538,0.7474,0.6404,0.6724,0.7931,0.7685,0.7165,0.8574
21,0.8765,0.8609,0.9458,0.6025,0.6676,0.7509,0.6488,0.6801,0.7968,0.7589,0.7290,0.8613
22,0.8382,0.8506,0.9410,0.5687,0.6407,0.7319,0.6425,0.7298,0.8360,0.7710,0.7636,0.8709
23,0.8204,0.8400,0.9380,0.5629,0.6449,0.7295,0.6585,0.7197,0.8269,0.7682,0.7641,0.8783
24,0.8851,0.8663,0.9474,0.6213,0.6723,0.7620,0.6813,0.7052,0.8284,0.7806,0.7517,0.8802
25,0.8925,0.8708,0.9497,0.6403,0.6760,0.7634,0.6354,0.7308,0.8297,0.7173,0.7801,0.8920
26,0.8331,0.8387,0.9363,0.6006,0.6411,0.7443,0.4881,0.5812,0.7615,0.6073,0.6261,0.8292
27,0.7945,0.8158,0.9305,0.5743,0.6329,0.7281,0.6183,0.7139,0.8266,0.7040,0.7599,0.8889
28,0.8458,0.8435,0.9377,0.6002,0.6578,0.7443,0.6514,0.7386,0.8328,0.7439,0.7824,0.8959
29,0.8828,0.8654,0.9481,0.6337,0.6823,0.7718,0.6264,0.7085,0.8150,0.7237,0.7643,0.8842
30,0.8965,0.8748,0.9516,0.6358,0.6814,0.7748,0.6667,0.6914,0.8136,0.7749,0.7501,0.8821
31,0.8974,0.8756,0.9501,0.6409,0.6776,0.7765,0.6511,0.7010,0.8153,0.7530,0.7661,0.8935
32,0.7798,0.8080,0.9262,0.5693,0.6291,0.7358,0.6392,0.7335,0.8221,0.7577,0.7817,0.8823
33,0.8684,0.8583,0.9460,0.6408,0.6731,0.7773,0.6676,0.6919,0.8026,0.7458,0.7541,0.8758
34,0.8963,0.8701,0.9487,0.6335,0.6784,0.7679,0.6156,0.6700,0.7832,0.7217,0.7386,0.8567
35,0.8825,0.8719,0.9495,0.6230,0.6806,0.7777,0.6618,0.7022,0.8151,0.7383,0.7536,0.8872
36,0.8309,0.8435,0.9376,0.5938,0.6522,0.7590,0.6120,0.6590,0.7659,0.7303,0.7219,0.8463
37,0.8312,0.8449,0.9412,0.6114,0.6752,0.7733,0.6547,0.7178,0.8058,0.7719,0.7844,0.8901
38,0.8882,0.8731,0.9493,0.6289,0.6837,0.7779,0.6666,0.7076,0.8055,0.7744,0.7720,0.8823
39,0.9019,0.8792,0.9524,0.6352,0.6819,0.7785,0.6218,0.7120,0.8194,0.7195,0.7725,0.8920
40,0.8976,0.8774,0.9521,0.6379,0.6806,0.7774,0.6666,0.6713,0.7925,0.7734,0.7338,0.8692
41,0.8054,0.8188,0.9257,0.6081,0.6447,0.7478,0.6712,0.7131,0.8306,0.7586,0.7596,0.8917
42,0.8712,0.8583,0.9423,0.6195,0.6829,0.7789,0.6491,0.6703,0.7932,0.7697,0.7333,0.8604
43,0.8829,0.8681,0.9496,0.6356,0.6844,0.7845,0.6368,0.6922,0.8189,0.7169,0.7549,0.8940
44,0.8860,0.8754,0.9515,0.6285,0.6728,0.7779,0.6417,0.7029,0.8149,0.7623,0.7640,0.8867
45,0.9033,0.8851,0.9552,0.6317,0.6799,0.7881,0.6221,0.6736,0.7952,0.7244,0.7333,0.8720
46,0.9062,0.8862,0.9553,0.6158,0.6769,0.7841,0.6016,0.7067,0.8107,0.6986,0.7621,0.8811
47,0.8652,0.8623,0.9479,0.5927,0.6576,0.7726,0.5580,0.6196,0.7529,0.6035,0.6642,0.8324
48,0.8407,0.8496,0.9421,0.5896,0.6556,0.7692,0.6378,0.6755,0.7956,0.7471,0.7389,0.8809
49,0.8831,0.8750,0.9533,0.6033,0.6701,0.7768,0.6336,0.6993,0.8142,0.7410,0.7585,0.8949
50,0.9071,0.8847,0.9553,0.6092,0.6780,0.7915,0.6035,0.7160,0.8182,0.7054,0.7750,0.8942
51,0.8850,0.8783,0.9545,0.5938,0.6761,0.7768,0.6452,0.6798,0.7953,0.7415,0.7416,0.8784
52,0.8980,0.8822,0.9556,0.6078,0.6669,0.7719,0.6459,0.7156,0.8273,0.7488,0.7720,0.8971
53,0.9040,0.8873,0.9563,0.5987,0.6676,0.7843,0.6280,0.7213,0.8085,0.7409,0.7765,0.8876
54,0.8998,0.8859,0.9557,0.5902,0.6640,0.7787,0.5762,0.6718,0.7874,0.6759,0.7153,0.8501
55,0.7652,0.8058,0.9255,0.5424,0.6149,0.7312,0.5314,0.6743,0.8101,0.6246,0.7364,0.8877
56,0.8720,0.8705,0.9534,0.5931,0.6662,0.7776,0.6336,0.6889,0.8175,0.7238,0.7461,0.8907
57,0.8934,0.8841,0.9548,0.5842,0.6697,0.7826,0.5771,0.6945,0.8023,0.6666,0.7580,0.8884
58,0.9039,0.8860,0.9561,0.5808,0.6491,0.7661,0.6408,0.7258,0.8345,0.7502,0.7825,0.9013
59,0.8667,0.8678,0.9503,0.5802,0.6464,0.7578,0.5090,0.6610,0.7916,0.5311,0.7176,0.8766
60,0.8786,0.8713,0.9522,0.5909,0.6649,0.7785,0.6257,0.6431,0.7733,0.6718,0.7009,0.8525
61,0.9069,0.8897,0.9577,0.5727,0.6359,0.7537,0.6059,0.6693,0.7892,0.6836,0.7380,0.8748
62,0.8356,0.8412,0.9385,0.5663,0.6388,0.7636,0.5816,0.6740,0.8020,0.6693,0.7354,0.8807
63,0.8849,0.8750,0.9509,0.5852,0.6644,0.7779,0.6050,0.6924,0.8128,0.7083,0.7539,0.8918
64,0.9048,0.8869,0.9574,0.5874,0.6557,0.7769,0.6278,0.6803,0.8190,0.7316,0.7420,0.8929
65,0.9132,0.8947,0.9598,0.5835,0.6436,0.7711,0.5667,0.6683,0.7876,0.6511,0.7324,0.8706
66,0.9056,0.8937,0.9582,0.5760,0.6394,0.7622,0.5909,0.6647,0.7995,0.6759,0.7309,0.8908
67,0.8928,0.8929,0.9582,0.5643,0.6499,0.7714,0.5878,0.6546,0.7747,0.6728,0.7294,0.8692
