,ensemble,model_0,model_1
DSC0,0.002763523021712899,0.0027599737513810396,0.0028257525991648436
DSC1,0.3874213397502899,0.3796581029891968,0.38371020555496216
DSC2,0.2658202350139618,0.2658705711364746,0.24393261969089508
DSC3,0.28933098912239075,0.2953003942966461,0.26530134677886963
