,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.0,0.7802689075469971,0.7927237749099731,0.8951655626296997,17.474288940429688,6.0662841796875,5.2992591857910165,3.5299952030181885,4.976855107716152,0.9113852977752686
