epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0904,0.1192,0.0353,0.0690,0.1108,0.0295,0.0905,0.1801,0.0341,0.0036,0.2030,0.0181
1,0.0520,0.3298,0.0067,0.0346,0.3040,0.0175,0.0756,0.3166,0.0184,0.0701,0.3432,0.0008
2,0.1704,0.3664,0.0115,0.0962,0.3324,0.0130,0.1435,0.3776,0.0062,0.1696,0.3993,0.0021
3,0.2770,0.3855,0.0405,0.1586,0.3467,0.0364,0.2030,0.3572,0.0947,0.2031,0.3772,0.0909
4,0.3614,0.3489,0.3165,0.1959,0.3047,0.2182,0.2091,0.1281,0.4939,0.2183,0.1272,0.5336
5,0.4201,0.0646,0.6901,0.2138,0.0372,0.4374,0.2128,0.0307,0.5127,0.2599,0.0327,0.5655
6,0.4478,0.0401,0.7252,0.2933,0.0267,0.4712,0.3128,0.0179,0.4721,0.4581,0.0003,0.5108
7,0.5774,0.0934,0.7498,0.3670,0.0471,0.4975,0.3635,0.2278,0.5565,0.4751,0.2517,0.6467
8,0.6146,0.5467,0.8365,0.3881,0.3130,0.5623,0.3603,0.4314,0.6386,0.4845,0.4647,0.7004
9,0.6686,0.8005,0.9106,0.4142,0.5025,0.6481,0.2412,0.4855,0.6291,0.2702,0.5268,0.7066
10,0.6474,0.7770,0.9061,0.3949,0.4936,0.6354,0.4494,0.6284,0.7481,0.6272,0.6704,0.8104
11,0.6906,0.7924,0.9101,0.4268,0.5179,0.6706,0.4157,0.5930,0.7360,0.6045,0.6245,0.8000
12,0.7409,0.8414,0.9317,0.4570,0.5587,0.6966,0.4393,0.6202,0.7594,0.5741,0.6635,0.8119
13,0.7946,0.8636,0.9395,0.4747,0.5775,0.7074,0.4691,0.6557,0.7811,0.6149,0.7023,0.8381
14,0.8171,0.8719,0.9443,0.4819,0.5766,0.7136,0.4253,0.5689,0.7063,0.5771,0.6133,0.7690
15,0.8330,0.8686,0.9434,0.4738,0.5859,0.7167,0.4605,0.6492,0.7699,0.6108,0.6954,0.8343
16,0.7106,0.7892,0.9107,0.4135,0.5221,0.6534,0.5109,0.6390,0.7683,0.6516,0.6920,0.8434
17,0.8222,0.8602,0.9402,0.4942,0.5924,0.7159,0.4908,0.6803,0.7916,0.6211,0.7364,0.8595
