epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0880,0.0165,0.0337,0.0766,0.0265,0.0302,0.1580,0.0263,0.0461,0.0001,0.0000,0.0405
1,0.1591,0.0163,0.0709,0.1339,0.0488,0.0637,0.1579,0.0307,0.1169,0.0001,0.0000,0.1381
2,0.0870,0.0155,0.3777,0.0743,0.0311,0.2660,0.0590,0.0470,0.3807,0.0026,0.0323,0.4136
3,0.0193,0.0089,0.6291,0.0171,0.0329,0.4149,0.0445,0.0307,0.5246,0.0166,0.0000,0.5768
4,0.0345,0.0172,0.7852,0.0205,0.0378,0.5009,0.0675,0.0311,0.6040,0.0018,0.0004,0.6567
5,0.0769,0.0254,0.7806,0.0386,0.0333,0.4845,0.1328,0.0308,0.5672,0.0012,0.0145,0.6137
6,0.2003,0.1256,0.7729,0.0988,0.0694,0.4919,0.1345,0.1275,0.5722,0.0998,0.1333,0.6227
7,0.4061,0.3242,0.7959,0.2029,0.1912,0.5232,0.2922,0.3592,0.6610,0.3060,0.3839,0.7198
8,0.6233,0.7328,0.8991,0.3350,0.4420,0.6253,0.3336,0.5852,0.7202,0.4476,0.6236,0.7779
9,0.7184,0.8061,0.9224,0.3946,0.5114,0.6651,0.2661,0.6210,0.7264,0.3608,0.6506,0.7856
10,0.7698,0.8303,0.9305,0.4193,0.5322,0.6730,0.4143,0.5710,0.7166,0.5632,0.6109,0.7751
11,0.8143,0.8582,0.9394,0.4366,0.5633,0.6999,0.4029,0.6096,0.7459,0.5428,0.6589,0.8209
12,0.7438,0.8149,0.9225,0.4228,0.5163,0.6609,0.4597,0.6388,0.7290,0.5874,0.6792,0.7984
13,0.8432,0.8574,0.9407,0.4601,0.5705,0.7037,0.4141,0.6208,0.7609,0.5542,0.6735,0.8292
14,0.8644,0.8783,0.9454,0.4600,0.5807,0.7053,0.4639,0.5684,0.7364,0.6085,0.6239,0.8094
15,0.8466,0.8791,0.9479,0.4658,0.5920,0.7093,0.4465,0.6338,0.7635,0.5671,0.6808,0.8382
16,0.7715,0.8334,0.9290,0.4336,0.5447,0.6716,0.4668,0.5276,0.6947,0.6384,0.5656,0.7549
17,0.8052,0.8453,0.9326,0.4210,0.5625,0.6965,0.4332,0.6532,0.7861,0.5457,0.7117,0.8545
18,0.8829,0.8835,0.9501,0.4917,0.5964,0.7157,0.4702,0.6586,0.7908,0.5921,0.7171,0.8588
19,0.8256,0.8699,0.9459,0.4441,0.5862,0.7191,0.4117,0.6458,0.7743,0.5589,0.6924,0.8289
20,0.8863,0.8844,0.9508,0.5205,0.6121,0.7312,0.4688,0.6638,0.7984,0.6334,0.7140,0.8600
21,0.8956,0.8952,0.9556,0.5011,0.6141,0.7284,0.4547,0.6361,0.7801,0.5862,0.6907,0.8470
22,0.8723,0.8889,0.9534,0.4871,0.6116,0.7362,0.5172,0.6082,0.7641,0.6687,0.6733,0.8421
23,0.8808,0.8935,0.9546,0.5071,0.6313,0.7505,0.3370,0.5817,0.7339,0.4831,0.6270,0.7956
24,0.7637,0.8335,0.9309,0.4381,0.5530,0.6935,0.4723,0.6285,0.7380,0.6025,0.6666,0.7938
25,0.8443,0.8711,0.9484,0.5331,0.6077,0.7352,0.5222,0.6840,0.8113,0.6369,0.7389,0.8690
26,0.9036,0.8985,0.9570,0.5250,0.6220,0.7385,0.4544,0.6616,0.7971,0.5374,0.7208,0.8712
27,0.9133,0.9024,0.9571,0.5563,0.6320,0.7559,0.4951,0.6486,0.7907,0.6131,0.7007,0.8581
28,0.8553,0.8808,0.9506,0.5289,0.6181,0.7441,0.5127,0.6841,0.7963,0.6480,0.7280,0.8587
29,0.8889,0.8929,0.9551,0.5539,0.6422,0.7606,0.5290,0.6865,0.8141,0.6521,0.7422,0.8764
30,0.9154,0.9054,0.9576,0.5697,0.6551,0.7755,0.5635,0.6603,0.7943,0.6984,0.7123,0.8555
31,0.9157,0.9106,0.9617,0.5402,0.6427,0.7570,0.5584,0.6480,0.8003,0.7251,0.7089,0.8559
32,0.9169,0.9054,0.9590,0.5600,0.6501,0.7634,0.5280,0.6931,0.8152,0.6822,0.7453,0.8823
33,0.8881,0.9042,0.9592,0.5564,0.6476,0.7642,0.4415,0.5948,0.7420,0.5611,0.6589,0.8251
34,0.8110,0.8556,0.9385,0.5330,0.6139,0.7314,0.5330,0.6767,0.8055,0.6618,0.7420,0.8750
