,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.2,0.8179739713668823,0.8218654096126556,0.9158576726913452,23.48439979553223,9.39104413986206,6.467783689498901,4.845536470413208,6.6777801641396115,0.9119995236396791
