,ensemble,model_0,model_1
DSC0,0.00243101897649467,0.002693027490749955,0.002421001670882106
DSC1,0.35352498292922974,0.3670237958431244,0.354165256023407
DSC2,0.24762964248657227,0.24819791316986084,0.2415270060300827
DSC3,0.2553083896636963,0.25499218702316284,0.24878832697868347
