,ensemble,model_0,model_1
DSC0,0.0010364538757130504,0.001086953910999,0.0011227846844121814
DSC1,0.12609919905662537,0.13223128020763397,0.12493827939033508
DSC2,0.05265318229794502,0.05462285131216049,0.051536675542593
DSC3,0.05119097977876663,0.05769204720854759,0.051977235823869705
