,ensemble,model_0,model_1
DSC0,0.9974082112312317,0.9972020387649536,0.997266411781311
DSC1,0.7130562663078308,0.6814501285552979,0.6952736973762512
DSC2,0.7725649476051331,0.7605496048927307,0.7617975473403931
DSC3,0.8562993407249451,0.8507993221282959,0.8529645800590515
