,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.2,0.8284186720848083,0.8341766595840454,0.9228721857070924,14.810888290405273,5.453291893005371,3.7847499847412114,3.005489587783813,4.2342696104730875,0.9119995236396791
