,ensemble,model_0,model_1
DSC0,0.9974285364151001,0.9972264170646667,0.9972732067108154
DSC1,0.8284186720848083,0.8158950209617615,0.8200529217720032
DSC2,0.8341766595840454,0.8213295936584473,0.822401225566864
DSC3,0.9228721857070923,0.9165126085281372,0.9152027368545532
HD0,14.810888290405273,23.278615951538086,23.690183639526367
HD1,5.453291893005371,9.096110343933105,9.685977935791016
HD2,3.784749984741211,6.30169153213501,6.633875846862793
HD3,3.0054895877838135,4.867679119110107,4.823393821716309
