,ensemble,model_0,model_1
DSC0,0.002422668971121311,0.0026821154169738293,0.002421001670882106
DSC1,0.3549072742462158,0.3680402636528015,0.354165256023407
DSC2,0.2546839714050293,0.24863483011722565,0.2415270060300827
DSC3,0.25524020195007324,0.2572859823703766,0.24878832697868347
