,ensemble,model_0,model_1
DSC0,0.0010304172756150365,0.001073571271263063,0.0011227846844121814
DSC1,0.12598560750484467,0.13140331208705902,0.12493827939033508
DSC2,0.05227582901716232,0.05382951721549034,0.051536675542593
DSC3,0.051017168909311295,0.056401632726192474,0.051977235823869705
