,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.5,0.8288076519966125,0.8343679904937744,0.9229062795639038,15.207015991210938,5.398661613464356,3.8061656951904297,2.9316775798797607,4.275657543114254,0.9116183519363404
