,ensemble,model_0,model_1
DSC0,0.0006124873762018979,0.0009561735787428916,0.0005494288052432239
DSC1,0.06637416034936905,0.07258666306734085,0.08249065279960632
DSC2,0.028528233990073204,0.03138111159205437,0.03195423632860184
DSC3,0.046120550483465195,0.04854581505060196,0.032476942986249924
