,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
baseline_f,0.8937140703201294,0.8804905414581299,0.9376866221427916,8.648242950439451,3.858362913131714,2.999552965164185,2.248995065689087,2.9238635897636414,0.9455023407936096
