,0,1,2,3
0,0.99663526,0.9433783,0.8292099,0.94978946
1,0.996559,0.92825425,0.8707375,0.95590144
2,0.99597585,0.90945876,0.8213831,0.95869297
3,0.9954329,0.82770044,0.8616352,0.96759105
4,0.99731326,0.89316237,0.8314286,0.9572332
5,0.99664766,0.6875,0.873455,0.9555985
6,0.9976141,0.8159688,0.8287037,0.9316485
7,0.9974858,0.5511111,0.80851066,0.9253247
8,0.9982346,0.31137726,0.7791411,0.8906049
9,0.9973686,9.259259e-11,4.6948355e-11,4.347826e-10
10,0.995489,1.0,0.7321566,0.9133749
11,0.9958527,0.87777776,0.8284286,0.8690808
12,0.9949919,0.78463477,0.7893422,0.8650472
13,0.9913032,0.67854697,0.68681633,0.8790514
14,0.9836376,0.76785713,0.27663416,0.5803922
15,0.98341095,0.6442308,0.07491375,0.043902438
16,0.98570484,9.345794e-11,0.030552292,0.42011833
17,0.99582237,1.6393442e-10,0.6962798,0.85046726
18,0.9959282,2.5641025e-10,0.39655173,1.754386e-10
19,0.9976599,1.0,3.4246574e-11,7.142857e-10
20,0.99857205,0.9592402,0.84375,0.9591195
21,0.99776727,0.9137168,0.8074246,0.9478104
22,0.99770075,0.9077844,0.7864407,0.9535865
23,0.99805117,0.831094,0.82758623,0.95430714
24,0.99653786,2.6455026e-11,0.7796102,0.91921395
25,0.99612176,5.319149e-11,0.21666667,0.058139537
26,0.99993896,1.0,1e-08,1.4285714e-09
27,0.99913216,1.0,0.7614314,0.87103176
28,0.9986471,0.941,0.8481328,0.86730504
29,0.99898785,0.94227403,0.8344827,0.9166667
30,0.99915767,0.9189723,0.9069343,0.95212764
31,0.99864435,0.6,0.8169557,0.8885077
32,0.9988983,0.36220473,0.83715016,0.88135594
33,0.9981418,1.0,0.1978022,3.846154e-10
34,0.9914216,0.5775401,0.82067734,0.90082645
35,0.9973067,0.9252756,0.81392044,0.8892989
36,0.99732965,0.8965517,0.8224651,0.90797544
37,0.9981668,0.82481754,0.8039816,0.93206954
38,0.99796563,0.88440365,0.7899306,0.8849077
39,0.9981588,0.6132075,0.83798283,0.9031877
40,0.9985672,0.6666667,0.8154795,0.89790004
41,0.99810505,1.3333333e-10,0.78837556,0.8712206
42,0.9989143,1.0,0.6619916,0.77959186
43,0.9984106,1.0,6.0240965e-11,2.3809524e-10
44,0.98881364,1.0,9.881423e-12,2.283105e-11
45,0.99551636,0.8495575,0.7611635,0.8118081
46,0.99370366,0.64976525,0.77395755,0.783237
47,0.99260235,0.27540985,0.7373016,0.87086093
48,0.99504787,5.1546392e-11,0.7718681,0.8630849
49,0.99366856,1.2987013e-10,0.5593036,0.7364621
50,0.99418396,2.4390243e-10,0.4550562,0.3188406
51,0.9954226,1.0,0.086666666,2.0408163e-10
52,0.9985942,1.0,5.4347825e-11,1.0
53,0.99681103,1.0,0.7659895,0.8036364
54,0.9895996,0.050147492,0.71512914,0.9284225
55,0.99595934,0.27295285,0.7810051,0.9514026
56,0.99726313,2.688172e-11,0.7477148,0.9168497
57,0.9935887,1.4641288e-11,0.6561974,0.9346899
58,0.99349093,1.6863407e-11,0.57683575,0.9356381
59,0.9959062,2.8985507e-11,0.7373541,0.9575148
60,1.0,1.0,1.0,1.0
61,0.9985882,2e-10,0.78760254,0.89302325
62,0.9959002,0.8196721,0.8784158,0.87053573
63,0.9974748,0.87874174,0.8960125,0.92384344
64,0.9982428,0.93517536,0.87566745,0.90072995
65,0.9975037,0.8549223,0.8630137,0.9417685
66,0.9984739,0.7198068,0.8951731,0.956229
67,0.9990154,0.22988506,0.8607595,0.91803277
68,0.9984845,1.923077e-10,0.7264224,0.87242025
69,0.9988719,1.0,0.7122302,0.88423645
70,0.99854094,0.97359514,0.8854519,0.9727245
71,0.99690294,0.91821104,0.832681,0.94265735
72,0.9982431,0.942236,0.8781204,0.9668219
73,0.9987133,0.9428462,0.86147183,0.9586071
74,0.99871516,0.9306358,0.84375,0.95318127
75,0.9987619,0.8888889,0.84202456,0.95154184
76,0.99725974,0.04692082,0.7777778,0.92334193
77,0.9995853,2e-09,0.8193277,0.90488434
78,0.9960034,0.8275058,0.75777483,0.8088578
79,0.995325,0.83568776,0.84114474,0.9060176
80,0.9940299,0.7426901,0.82712215,0.9235521
81,0.99107826,0.10552764,0.6421786,0.9232365
82,0.9942134,2.3474177e-11,0.6480784,0.90269333
83,0.9977149,6.578947e-11,0.7450593,0.9444967
84,0.9986456,1.0,0.5882353,0.88818896
85,0.99733025,1.0,5.1020407e-11,6.5359475e-11
86,0.99767566,0.95906675,0.9052239,0.9720542
87,0.99862325,0.9709865,0.91690344,0.97574735
88,0.9981766,0.963641,0.90460646,0.97317594
89,0.9975868,0.9220475,0.9124498,0.9725209
90,0.99862444,0.9534271,0.8886836,0.9654946
91,0.99828666,0.90781945,0.88699603,0.9577965
92,0.99808115,0.84003925,0.7647059,0.92661136
93,0.9983198,0.7222222,0.8209424,0.92729187
94,0.9967049,0.9220029,0.8930865,0.9704774
95,0.99760294,0.943814,0.8956811,0.96858907
