epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0557,0.0425,0.1081,0.0539,0.0403,0.0793,0.0932,0.0315,0.2264,0.0521,0.0288,0.2394
1,0.1113,0.1317,0.3386,0.0686,0.1274,0.2280,0.1139,0.2813,0.2707,0.1238,0.2915,0.2910
2,0.1965,0.3502,0.2219,0.1272,0.3145,0.1843,0.1646,0.3351,0.2173,0.2008,0.3461,0.2423
3,0.2682,0.3669,0.4092,0.1717,0.2969,0.3046,0.1687,0.2460,0.4419,0.2307,0.2557,0.4846
4,0.3132,0.0885,0.5547,0.2164,0.0657,0.3265,0.2347,0.0083,0.3792,0.2582,0.0088,0.4060
5,0.3333,0.0096,0.6166,0.2231,0.0194,0.3688,0.2953,0.0234,0.5291,0.3159,0.0215,0.5569
6,0.3573,0.1570,0.7110,0.2318,0.0982,0.4394,0.2485,0.1856,0.5498,0.2689,0.1973,0.5811
7,0.3437,0.3892,0.8211,0.2212,0.2426,0.5264,0.2842,0.3345,0.6752,0.3270,0.3420,0.7265
8,0.3831,0.4848,0.8759,0.2408,0.2926,0.5674,0.2068,0.3865,0.6598,0.2447,0.4171,0.7100
9,0.5178,0.5501,0.8629,0.3512,0.3407,0.5561,0.5116,0.6074,0.7715,0.6925,0.6461,0.8487
10,0.6643,0.7418,0.9047,0.4472,0.4899,0.6192,0.5521,0.6136,0.7682,0.7249,0.6607,0.8289
11,0.7182,0.8026,0.9243,0.4956,0.5651,0.6918,0.5222,0.6499,0.7721,0.6735,0.6958,0.8282
12,0.7364,0.8020,0.9198,0.4651,0.5465,0.6599,0.3240,0.5269,0.6821,0.3992,0.5613,0.7414
13,0.7022,0.7650,0.9059,0.4745,0.5411,0.6649,0.5585,0.6523,0.7703,0.6819,0.6940,0.8322
14,0.7725,0.8299,0.9368,0.5339,0.6043,0.7138,0.5586,0.6551,0.7911,0.6795,0.7116,0.8510
15,0.7862,0.8356,0.9371,0.5349,0.6013,0.7113,0.6443,0.6498,0.7795,0.7558,0.6985,0.8349
16,0.8145,0.8459,0.9413,0.5706,0.6048,0.7107,0.5992,0.6633,0.7929,0.7513,0.7154,0.8498
17,0.8304,0.8502,0.9423,0.5391,0.6153,0.7190,0.4877,0.6563,0.7851,0.6417,0.6946,0.8315
18,0.7385,0.7761,0.9143,0.4962,0.5561,0.6682,0.5554,0.6488,0.7720,0.7063,0.6941,0.8275
19,0.8115,0.8250,0.9326,0.5438,0.6053,0.6977,0.6034,0.6624,0.7812,0.7072,0.7178,0.8595
20,0.8549,0.8583,0.9451,0.6118,0.6430,0.7461,0.5854,0.6960,0.8065,0.6807,0.7593,0.8866
21,0.8132,0.8234,0.9333,0.5484,0.6042,0.7023,0.6153,0.6240,0.7534,0.6926,0.6879,0.8247
22,0.8393,0.8522,0.9433,0.6096,0.6362,0.7246,0.6218,0.6631,0.7788,0.6748,0.7311,0.8549
23,0.8298,0.8270,0.9264,0.5849,0.6187,0.7175,0.5736,0.6192,0.7611,0.6617,0.6637,0.8218
24,0.7909,0.8200,0.9325,0.5758,0.6192,0.7172,0.6132,0.6995,0.8135,0.6974,0.7442,0.8707
25,0.8469,0.8533,0.9458,0.6196,0.6483,0.7418,0.6485,0.6794,0.7964,0.7460,0.7450,0.8714
26,0.8856,0.8673,0.9473,0.6144,0.6559,0.7562,0.6574,0.6932,0.8205,0.7549,0.7592,0.8926
27,0.8812,0.8729,0.9503,0.6471,0.6545,0.7515,0.6196,0.6915,0.8143,0.7149,0.7569,0.8899
28,0.8826,0.8681,0.9498,0.6320,0.6545,0.7592,0.5690,0.6024,0.7009,0.6037,0.6693,0.7947
29,0.7960,0.8213,0.9319,0.5976,0.6283,0.7404,0.4595,0.5011,0.6500,0.6038,0.5557,0.7345
30,0.7737,0.8056,0.9233,0.5585,0.6233,0.7304,0.5669,0.6745,0.8065,0.7218,0.7251,0.8698
31,0.8521,0.8467,0.9447,0.5890,0.6636,0.7578,0.6569,0.6797,0.8099,0.7491,0.7415,0.8724
32,0.8826,0.8692,0.9503,0.6510,0.6736,0.7686,0.6391,0.6892,0.8092,0.7180,0.7392,0.8790
