,ensemble,model_0,model_1
DSC0,0.9967793226242065,0.9966887831687927,0.9967594146728516
DSC1,0.7689473032951355,0.7599037289619446,0.7793300747871399
DSC2,0.7816140055656433,0.7818849086761475,0.7643395066261292
DSC3,0.9009772539138794,0.9008050560951233,0.888416051864624
HD0,18.475496292114258,29.266048431396484,28.139188766479492
HD1,5.867899417877197,10.155048370361328,10.259354591369629
HD2,4.661818027496338,7.916556358337402,10.268765449523926
HD3,3.6532368659973145,5.742199897766113,6.801514625549316
