,ensemble,model_0,model_1
DSC0,0.002883537206798792,0.002841891720890999,0.0027803119737654924
DSC1,0.3786105513572693,0.38332390785217285,0.3612646460533142
DSC2,0.2776273190975189,0.2768249809741974,0.26167646050453186
DSC3,0.2770577073097229,0.29598987102508545,0.2641593813896179
