,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.8,0.8286400437355042,0.8338561058044434,0.9225116968154908,15.262529373168945,5.391665458679199,3.817842960357666,2.967878818511963,4.28927492243903,0.9133573174476624
