,ensemble,model_0,model_1
DSC0,0.001029985724017024,0.001082749105989933,0.0011227846844121814
DSC1,0.12568101286888123,0.13150180876255035,0.12493827939033508
DSC2,0.052624113857746124,0.05443904921412468,0.051536675542593
DSC3,0.051338501274585724,0.0572701096534729,0.051977235823869705
