,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.8,0.8181388676166534,0.8215892910957336,0.9158093333244324,23.437789916992188,9.532254219055176,6.429534196853638,4.805690765380859,6.680115227188383,0.9133573174476624
