,ensemble,model_0,model_1
DSC0,0.9973110556602478,0.9972030520439148,0.9971131682395935
DSC1,0.6868312358856201,0.665176272392273,0.6775306463241577
DSC2,0.7796670794487,0.767186164855957,0.7656574845314026
DSC3,0.8595739603042603,0.8471261858940125,0.8530541658401489
