,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.0,0.8175493478775024,0.8356990218162537,0.9205268025398254,14.55335521697998,5.325309753417969,3.875566959381104,3.02357029914856,4.19308248588017,0.9217093586921692
