,ensemble,model_0,model_1
DSC0,0.00253717927262187,0.002631510142236948,0.0026248872745782137
DSC1,0.371226042509079,0.3717208206653595,0.3746565580368042
DSC2,0.2380109429359436,0.24692435562610626,0.23519743978977203
DSC3,0.25047338008880615,0.2610793113708496,0.2528596520423889
