,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.0,0.8098343312740326,0.8230741918087006,0.9132501184940338,24.521328926086426,8.733517169952393,7.455370426177978,5.415061950683594,6.953062444925308,0.9217093586921692
