,ensemble,model_0,model_1
DSC0,0.9966461658477783,0.9959450960159302,0.9963099360466003
DSC1,0.6468892693519592,0.607161819934845,0.6437390446662903
DSC2,0.7298399209976196,0.7138665914535522,0.7095752358436584
DSC3,0.8130062222480774,0.8044705986976624,0.8058666586875916
