,ensemble,model_0,model_1
DSC0,0.996628999710083,0.9959200024604797,0.9962740540504456
DSC1,0.7613996267318726,0.7383837699890137,0.7395716905593872
DSC2,0.7965972423553467,0.7805877923965454,0.7731325030326843
DSC3,0.892242431640625,0.8800270557403564,0.8799631595611572
HD0,18.163238525390625,30.93666648864746,29.94698143005371
HD1,7.544888019561768,20.583534240722656,12.537461280822754
HD2,5.755771160125732,16.91434669494629,10.475726127624512
HD3,4.026922702789307,8.455892562866211,6.983738899230957
