epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0722,0.0082,0.1793,0.0000,0.0000,0.0000,0.1755,0.0141,0.3179,0.0001,0.0012,0.3460
1,0.0993,0.0098,0.6327,0.0000,0.0000,0.0000,0.1403,0.0190,0.6081,0.1233,0.0014,0.6704
2,0.2586,0.0879,0.8081,0.0000,0.0000,0.0000,0.2275,0.2073,0.6655,0.2504,0.2108,0.7252
3,0.3649,0.4235,0.8648,0.0000,0.0000,0.0000,0.2965,0.3804,0.6987,0.3776,0.4169,0.7855
4,0.6035,0.6910,0.9091,0.0000,0.0000,0.0000,0.4042,0.5761,0.7593,0.5552,0.6129,0.8284
5,0.6418,0.7305,0.8986,0.0000,0.0000,0.0000,0.4972,0.5990,0.7625,0.6425,0.6490,0.8315
6,0.7117,0.8032,0.9288,0.0000,0.0000,0.0000,0.5428,0.5478,0.7177,0.7002,0.6011,0.8032
7,0.7392,0.8193,0.9325,0.0000,0.0000,0.0000,0.5579,0.6097,0.7524,0.6138,0.6629,0.8183
8,0.7874,0.8259,0.9353,0.0000,0.0000,0.0000,0.4948,0.5932,0.7084,0.5763,0.6460,0.7840
9,0.7728,0.8082,0.9269,0.0000,0.0000,0.0000,0.5794,0.6140,0.7594,0.6896,0.6646,0.8052
10,0.8486,0.8498,0.9418,0.0000,0.0000,0.0000,0.5689,0.6746,0.7962,0.6723,0.7359,0.8617
11,0.8497,0.8458,0.9364,0.0000,0.0000,0.0000,0.3977,0.5467,0.7174,0.4886,0.5837,0.7736
12,0.7982,0.8156,0.9278,0.0000,0.0000,0.0000,0.5788,0.6528,0.7876,0.6410,0.7159,0.8618
13,0.8185,0.8397,0.9368,0.0000,0.0000,0.0000,0.4849,0.6249,0.7872,0.4952,0.6826,0.8644
14,0.8241,0.8372,0.9362,0.0000,0.0000,0.0000,0.5911,0.6874,0.8064,0.6336,0.7394,0.8718
15,0.8840,0.8651,0.9473,0.0000,0.0000,0.0000,0.6252,0.6789,0.7889,0.7030,0.7377,0.8626
16,0.8510,0.8561,0.9427,0.0000,0.0000,0.0000,0.2599,0.1206,0.4273,0.3844,0.1192,0.4514
17,0.7936,0.8118,0.9279,0.0000,0.0000,0.0000,0.5794,0.6867,0.7720,0.6048,0.7427,0.8439
18,0.8714,0.8615,0.9437,0.0000,0.0000,0.0000,0.4921,0.6023,0.6708,0.5343,0.6376,0.7457
19,0.7884,0.8120,0.9221,0.0000,0.0000,0.0000,0.6306,0.6646,0.7813,0.6644,0.7217,0.8458
20,0.8795,0.8642,0.9496,0.0000,0.0000,0.0000,0.6234,0.6636,0.7781,0.6710,0.7104,0.8516
21,0.8984,0.8754,0.9519,0.0000,0.0000,0.0000,0.5877,0.6841,0.8003,0.6529,0.7348,0.8688
22,0.8778,0.8678,0.9515,0.0000,0.0000,0.0000,0.6597,0.6826,0.7832,0.7342,0.7438,0.8704
23,0.8170,0.8407,0.9380,0.0000,0.0000,0.0000,0.6400,0.6748,0.7779,0.7107,0.7367,0.8471
24,0.8350,0.8426,0.9382,0.0000,0.0000,0.0000,0.6091,0.6453,0.7793,0.6704,0.6948,0.8414
25,0.8644,0.8671,0.9513,0.0000,0.0000,0.0000,0.6294,0.6850,0.7747,0.7032,0.7512,0.8515
26,0.9045,0.8824,0.9554,0.0000,0.0000,0.0000,0.6282,0.6430,0.7578,0.7036,0.7095,0.8399
27,0.8893,0.8732,0.9527,0.0000,0.0000,0.0000,0.4085,0.6083,0.7510,0.4267,0.6685,0.8263
28,0.8205,0.8304,0.9334,0.0000,0.0000,0.0000,0.5920,0.6732,0.7820,0.6734,0.7282,0.8552
29,0.8592,0.8638,0.9479,0.0000,0.0000,0.0000,0.6267,0.6830,0.7945,0.6672,0.7364,0.8631
30,0.8991,0.8853,0.9566,0.0000,0.0000,0.0000,0.5983,0.7015,0.8125,0.6456,0.7523,0.8793
31,0.9055,0.8856,0.9566,0.0000,0.0000,0.0000,0.5680,0.6944,0.8024,0.5865,0.7505,0.8744
32,0.8253,0.8330,0.9355,0.0000,0.0000,0.0000,0.6199,0.6422,0.7281,0.6809,0.6905,0.7996
33,0.8217,0.8463,0.9429,0.0000,0.0000,0.0000,0.6088,0.6799,0.7874,0.6601,0.7436,0.8646
34,0.8972,0.8835,0.9564,0.0000,0.0000,0.0000,0.6100,0.7029,0.7847,0.6624,0.7660,0.8722
35,0.9110,0.8893,0.9582,0.0000,0.0000,0.0000,0.6082,0.7014,0.7971,0.6693,0.7590,0.8674
36,0.9012,0.8868,0.9577,0.0000,0.0000,0.0000,0.6460,0.7001,0.8002,0.7291,0.7641,0.8742
37,0.8242,0.8455,0.9399,0.0000,0.0000,0.0000,0.5670,0.6749,0.7690,0.6763,0.7190,0.8505
38,0.8502,0.8590,0.9471,0.0000,0.0000,0.0000,0.6070,0.7136,0.8018,0.6503,0.7700,0.8759
39,0.8975,0.8865,0.9564,0.0000,0.0000,0.0000,0.6293,0.6852,0.7953,0.6729,0.7425,0.8665
40,0.9023,0.8833,0.9559,0.0000,0.0000,0.0000,0.6072,0.7139,0.8045,0.7384,0.7806,0.8800
41,0.8941,0.8873,0.9581,0.0000,0.0000,0.0000,0.6347,0.7116,0.7983,0.6929,0.7786,0.8765
42,0.8997,0.8875,0.9569,0.0000,0.0000,0.0000,0.2886,0.5312,0.6933,0.4033,0.5747,0.7719
43,0.8104,0.8256,0.9270,0.0000,0.0000,0.0000,0.6166,0.6900,0.8028,0.6939,0.7403,0.8579
44,0.8839,0.8842,0.9561,0.0000,0.0000,0.0000,0.6486,0.7087,0.7901,0.7264,0.7663,0.8647
45,0.9043,0.8929,0.9604,0.0000,0.0000,0.0000,0.6375,0.7043,0.7860,0.7332,0.7627,0.8643
46,0.8491,0.8564,0.9417,0.0000,0.0000,0.0000,0.5674,0.5885,0.7295,0.7102,0.6619,0.8404
47,0.8239,0.8475,0.9425,0.0000,0.0000,0.0000,0.6243,0.6604,0.7824,0.7075,0.7257,0.8637
48,0.8862,0.8836,0.9564,0.0000,0.0000,0.0000,0.6434,0.6922,0.7814,0.7446,0.7519,0.8647
49,0.9023,0.8891,0.9586,0.0000,0.0000,0.0000,0.6228,0.7219,0.7922,0.7265,0.7771,0.8713
50,0.9004,0.8970,0.9594,0.0000,0.0000,0.0000,0.6099,0.6923,0.7628,0.6600,0.7582,0.8545
