,ensemble,model_0,model_1
DSC0,0.0010390966199338436,0.001087192096747458,0.0011227846844121814
DSC1,0.12551572918891907,0.13079652190208435,0.12493827939033508
DSC2,0.052800364792346954,0.055022720247507095,0.051536675542593
DSC3,0.051202442497015,0.058901458978652954,0.051977235823869705
