,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.6,0.8291465044021606,0.8338596820831299,0.9225947856903076,14.856993675231935,5.3690690994262695,3.872379779815674,2.951503276824951,4.233649543353489,0.912193477153778
