epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0904,0.1192,0.0353,0.0690,0.1108,0.0295,0.0905,0.1801,0.0341,0.0036,0.2030,0.0181
1,0.0520,0.3298,0.0067,0.0346,0.3040,0.0175,0.0756,0.3166,0.0184,0.0701,0.3432,0.0008
2,0.1704,0.3664,0.0115,0.0962,0.3324,0.0130,0.1435,0.3776,0.0062,0.1696,0.3993,0.0021
3,0.2770,0.3855,0.0405,0.1586,0.3467,0.0364,0.2030,0.3572,0.0947,0.2031,0.3772,0.0909
4,0.3614,0.3489,0.3165,0.1959,0.3047,0.2182,0.2091,0.1281,0.4939,0.2183,0.1272,0.5336
5,0.4189,0.0689,0.6839,0.2171,0.0376,0.4361,0.2194,0.0301,0.5101,0.2227,0.0313,0.5564
6,0.4299,0.0278,0.6876,0.2536,0.0182,0.4452,0.2263,0.0180,0.5030,0.3180,0.0004,0.5485
7,0.5479,0.0735,0.7399,0.3525,0.0330,0.4798,0.4171,0.1485,0.5550,0.5877,0.1608,0.6007
8,0.6294,0.5454,0.8414,0.4105,0.3051,0.5729,0.3687,0.4470,0.6738,0.5350,0.4888,0.7354
9,0.6684,0.8118,0.9171,0.4101,0.5046,0.6556,0.3646,0.5648,0.7326,0.5292,0.6073,0.8061
10,0.6587,0.7997,0.9141,0.3860,0.5091,0.6371,0.3899,0.4509,0.6228,0.5143,0.4899,0.6928
11,0.6901,0.8164,0.9197,0.4295,0.5314,0.6776,0.4089,0.6187,0.7336,0.5618,0.6696,0.8146
12,0.7686,0.8592,0.9393,0.4615,0.5615,0.6942,0.3626,0.6382,0.7767,0.5098,0.6895,0.8382
13,0.7991,0.8619,0.9412,0.4588,0.5702,0.6964,0.4363,0.6029,0.7387,0.6058,0.6502,0.8105
14,0.8237,0.8745,0.9447,0.4442,0.5768,0.7082,0.2947,0.5830,0.7506,0.3002,0.6365,0.8146
15,0.6927,0.7854,0.9070,0.4165,0.5424,0.6894,0.4853,0.6369,0.7666,0.6454,0.6791,0.8334
16,0.8122,0.8579,0.9410,0.4481,0.5761,0.7007,0.4494,0.6442,0.7660,0.5663,0.6934,0.8314
17,0.8695,0.8816,0.9497,0.4718,0.5928,0.7129,0.4715,0.6450,0.7691,0.6003,0.6948,0.8389
