epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0880,0.0165,0.0337,0.0766,0.0265,0.0302,0.1580,0.0263,0.0461,0.0001,0.0000,0.0405
1,0.1591,0.0163,0.0709,0.1339,0.0488,0.0637,0.1579,0.0307,0.1169,0.0001,0.0000,0.1381
2,0.0870,0.0155,0.3777,0.0743,0.0311,0.2660,0.0590,0.0470,0.3807,0.0026,0.0323,0.4136
3,0.0193,0.0089,0.6291,0.0171,0.0329,0.4149,0.0445,0.0307,0.5246,0.0166,0.0000,0.5768
4,0.0345,0.0172,0.7852,0.0205,0.0378,0.5009,0.0675,0.0311,0.6040,0.0018,0.0004,0.6567
5,0.0729,0.0271,0.7790,0.0422,0.0337,0.4857,0.1328,0.0221,0.5439,0.0012,0.0099,0.5864
6,0.2005,0.1149,0.7724,0.0996,0.0627,0.4820,0.1752,0.1278,0.5573,0.1440,0.1352,0.6023
7,0.4455,0.3430,0.8010,0.2160,0.1999,0.5237,0.2689,0.3264,0.6377,0.3556,0.3485,0.6998
8,0.6550,0.7381,0.9000,0.3462,0.4411,0.6207,0.4535,0.4948,0.6522,0.5483,0.5233,0.7176
9,0.7086,0.7874,0.9116,0.4130,0.4874,0.6443,0.4667,0.5925,0.7061,0.6103,0.6376,0.7777
10,0.7697,0.8243,0.9263,0.4519,0.5287,0.6675,0.4199,0.5509,0.7025,0.5874,0.5884,0.7581
11,0.8325,0.8594,0.9410,0.4494,0.5637,0.7017,0.3593,0.5746,0.6972,0.4821,0.6433,0.7868
12,0.8440,0.8677,0.9450,0.4780,0.5719,0.6981,0.4495,0.6178,0.7448,0.6112,0.6852,0.8305
13,0.8541,0.8758,0.9470,0.4693,0.5905,0.7115,0.3641,0.5529,0.7046,0.4449,0.6058,0.7839
14,0.7445,0.8264,0.9271,0.4258,0.5389,0.6808,0.4760,0.5568,0.7227,0.6075,0.5906,0.7862
15,0.8288,0.8554,0.9387,0.4946,0.5906,0.7151,0.4958,0.6497,0.7795,0.6300,0.7071,0.8510
16,0.8938,0.8858,0.9512,0.4867,0.6063,0.7221,0.4309,0.5744,0.7393,0.5416,0.6305,0.8090
17,0.8538,0.8675,0.9430,0.4585,0.5812,0.7046,0.4384,0.6210,0.7554,0.5482,0.6772,0.8245
18,0.8901,0.8882,0.9519,0.5103,0.6035,0.7194,0.4714,0.6487,0.7806,0.6258,0.7063,0.8515
19,0.8302,0.8726,0.9452,0.4676,0.5992,0.7266,0.4216,0.5147,0.6883,0.5492,0.5441,0.7436
20,0.7207,0.8027,0.9102,0.4650,0.5561,0.6879,0.4837,0.6724,0.7727,0.6092,0.7211,0.8380
21,0.8868,0.8786,0.9472,0.5310,0.6323,0.7440,0.5053,0.6434,0.7771,0.6375,0.7040,0.8475
22,0.9011,0.8916,0.9530,0.5035,0.6309,0.7492,0.5006,0.5996,0.7559,0.6554,0.6608,0.8281
23,0.8934,0.8945,0.9539,0.5149,0.6421,0.7573,0.4838,0.6280,0.7613,0.6378,0.6909,0.8356
24,0.8915,0.8943,0.9561,0.5266,0.6177,0.7373,0.3991,0.6130,0.7392,0.4733,0.6699,0.8192
25,0.7797,0.8430,0.9346,0.5072,0.5957,0.7217,0.5080,0.6739,0.7786,0.6312,0.7191,0.8373
26,0.8923,0.8900,0.9535,0.5410,0.6434,0.7562,0.5102,0.6634,0.7907,0.6363,0.7192,0.8483
27,0.9063,0.8970,0.9549,0.5462,0.6567,0.7696,0.5207,0.6220,0.7620,0.6690,0.6798,0.8327
28,0.8762,0.8864,0.9535,0.5531,0.6499,0.7646,0.4733,0.6198,0.7521,0.5688,0.6622,0.8217
29,0.8989,0.8892,0.9538,0.5502,0.6458,0.7618,0.5351,0.6797,0.7911,0.6690,0.7316,0.8587
30,0.9167,0.9071,0.9579,0.5667,0.6687,0.7830,0.5374,0.6656,0.7955,0.6789,0.7253,0.8638
31,0.9152,0.9120,0.9616,0.5694,0.6576,0.7640,0.5661,0.6425,0.7844,0.7058,0.7021,0.8544
32,0.7780,0.8244,0.9230,0.5258,0.5932,0.7146,0.5466,0.6622,0.8034,0.6333,0.7242,0.8746
33,0.8690,0.8811,0.9492,0.5785,0.6371,0.7510,0.5744,0.6581,0.8037,0.6869,0.7219,0.8653
34,0.8968,0.8983,0.9566,0.5893,0.6560,0.7670,0.5843,0.6800,0.8106,0.6574,0.7408,0.8719
