epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0525,0.0543,0.1746,0.0472,0.0527,0.1212,0.0888,0.1046,0.2680,0.0689,0.1091,0.2812
1,0.1512,0.3149,0.3606,0.1000,0.2574,0.2647,0.1532,0.3082,0.4435,0.2009,0.3248,0.4999
2,0.2684,0.0826,0.6264,0.1765,0.0570,0.3766,0.2362,0.0185,0.5353,0.2752,0.0010,0.5888
3,0.3400,0.0560,0.7002,0.2102,0.0334,0.4101,0.2491,0.1207,0.4869,0.2935,0.1234,0.5209
4,0.3619,0.2480,0.7863,0.2265,0.1349,0.4836,0.2548,0.3540,0.6648,0.3164,0.3752,0.7283
5,0.3419,0.5638,0.8579,0.2154,0.3626,0.5824,0.2558,0.4802,0.6475,0.3235,0.5431,0.7413
6,0.5771,0.7649,0.9130,0.3670,0.5047,0.6433,0.4628,0.6185,0.7584,0.6459,0.6572,0.8150
7,0.6672,0.7478,0.9003,0.4436,0.5045,0.6356,0.5035,0.5983,0.7516,0.6696,0.6445,0.8113
8,0.7322,0.8187,0.9327,0.4760,0.5675,0.6732,0.5410,0.6294,0.7791,0.6930,0.6722,0.8253
9,0.7392,0.7973,0.9208,0.4720,0.5507,0.6611,0.5251,0.6617,0.7819,0.7108,0.7045,0.8445
10,0.7759,0.8391,0.9376,0.4971,0.5877,0.6973,0.4943,0.6441,0.7651,0.5802,0.7020,0.8304
11,0.7835,0.8365,0.9382,0.4901,0.5961,0.6978,0.4499,0.6043,0.7511,0.5532,0.6620,0.8170
12,0.7509,0.7898,0.9167,0.4938,0.5539,0.6574,0.5992,0.6769,0.7902,0.7498,0.7090,0.8357
13,0.7945,0.8323,0.9352,0.5317,0.5988,0.6948,0.4858,0.6477,0.7660,0.5112,0.6925,0.8191
14,0.8314,0.8486,0.9406,0.5396,0.6106,0.6987,0.6276,0.6326,0.7658,0.7461,0.6744,0.8156
15,0.8239,0.8514,0.9444,0.5455,0.6136,0.7085,0.5723,0.6510,0.7491,0.6910,0.7033,0.8120
16,0.8260,0.8345,0.9363,0.5396,0.6051,0.7074,0.6288,0.6912,0.8001,0.7558,0.7351,0.8483
17,0.8710,0.8650,0.9466,0.5599,0.6290,0.7177,0.6282,0.7023,0.7971,0.7081,0.7525,0.8464
18,0.7724,0.8065,0.9256,0.5033,0.5707,0.6730,0.5726,0.6546,0.7640,0.6709,0.6930,0.8138
19,0.8155,0.8326,0.9343,0.5360,0.6111,0.7098,0.6018,0.7026,0.8155,0.7318,0.7543,0.8733
20,0.8653,0.8625,0.9471,0.5676,0.6346,0.7330,0.6166,0.7067,0.8110,0.7491,0.7524,0.8634
21,0.8554,0.8590,0.9481,0.5646,0.6369,0.7351,0.6121,0.7009,0.8107,0.7035,0.7538,0.8659
22,0.8244,0.8225,0.9294,0.5288,0.6047,0.7065,0.6111,0.6872,0.7861,0.7196,0.7300,0.8301
23,0.8707,0.8603,0.9466,0.5957,0.6332,0.7317,0.6450,0.7235,0.8261,0.7519,0.7663,0.8736
24,0.8853,0.8704,0.9509,0.6098,0.6560,0.7438,0.6282,0.7042,0.8076,0.7595,0.7491,0.8540
25,0.8727,0.8663,0.9462,0.5767,0.6446,0.7390,0.4376,0.5441,0.5051,0.5336,0.5975,0.5960
26,0.7981,0.8162,0.9280,0.5682,0.6141,0.7141,0.6263,0.7059,0.8097,0.7486,0.7518,0.8650
27,0.8863,0.8707,0.9510,0.6322,0.6654,0.7534,0.6320,0.7221,0.8266,0.7660,0.7661,0.8750
28,0.8759,0.8693,0.9499,0.6214,0.6610,0.7579,0.6462,0.7238,0.8315,0.7796,0.7732,0.8813
29,0.8329,0.8424,0.9356,0.6023,0.6452,0.7466,0.5222,0.6819,0.7806,0.6053,0.7233,0.8364
30,0.8315,0.8473,0.9408,0.6003,0.6550,0.7432,0.6438,0.7253,0.8272,0.7556,0.7755,0.8774
31,0.8905,0.8781,0.9517,0.6293,0.6722,0.7606,0.6394,0.7081,0.8127,0.7562,0.7607,0.8705
32,0.9071,0.8794,0.9533,0.6379,0.6793,0.7708,0.5773,0.7212,0.8149,0.7285,0.7669,0.8643
33,0.8860,0.8709,0.9512,0.6341,0.6761,0.7661,0.6446,0.7045,0.8298,0.7899,0.7475,0.8748
34,0.8144,0.8372,0.9354,0.5603,0.6375,0.7330,0.5462,0.6420,0.7732,0.6730,0.6858,0.8358
35,0.8791,0.8653,0.9483,0.6402,0.6774,0.7657,0.6612,0.7216,0.8253,0.7804,0.7754,0.8770
36,0.9126,0.8832,0.9540,0.6629,0.6950,0.7837,0.6410,0.7045,0.8267,0.7551,0.7529,0.8798
37,0.8740,0.8592,0.9433,0.6341,0.6764,0.7654,0.6739,0.7245,0.8288,0.7862,0.7756,0.8820
38,0.9020,0.8814,0.9539,0.6556,0.6970,0.7773,0.6294,0.7358,0.8208,0.7664,0.7931,0.8860
39,0.8611,0.8646,0.9483,0.6189,0.6736,0.7621,0.6223,0.7192,0.8154,0.7488,0.7751,0.8818
40,0.8936,0.8727,0.9495,0.6367,0.6794,0.7702,0.5620,0.7216,0.8330,0.6426,0.7683,0.8855
41,0.8125,0.8338,0.9395,0.6003,0.6501,0.7468,0.5985,0.7133,0.8148,0.6876,0.7625,0.8779
42,0.8023,0.8168,0.9254,0.6104,0.6431,0.7381,0.6378,0.7197,0.8211,0.7771,0.7661,0.8740
43,0.8745,0.8665,0.9489,0.6601,0.6773,0.7604,0.6743,0.7172,0.8324,0.7984,0.7705,0.8908
44,0.8945,0.8809,0.9521,0.6775,0.6909,0.7816,0.6466,0.7261,0.8387,0.7851,0.7814,0.8918
45,0.9055,0.8847,0.9534,0.6712,0.6940,0.7803,0.6625,0.7318,0.8321,0.8061,0.7898,0.8950
46,0.9034,0.8860,0.9525,0.6686,0.7056,0.7904,0.6723,0.7262,0.8284,0.8020,0.7793,0.8828
47,0.9089,0.8886,0.9547,0.6822,0.7050,0.7972,0.6654,0.7049,0.8160,0.8029,0.7686,0.8768
48,0.8790,0.8670,0.9484,0.6649,0.6761,0.7743,0.5875,0.6530,0.8007,0.7516,0.7214,0.8712
49,0.8046,0.8317,0.9336,0.6267,0.6656,0.7601,0.6450,0.7287,0.8420,0.7623,0.7791,0.9008
50,0.8986,0.8801,0.9534,0.6819,0.7119,0.7919,0.6724,0.7346,0.8316,0.8090,0.8005,0.9047
51,0.9145,0.8898,0.9551,0.6832,0.7066,0.7932,0.6662,0.7122,0.8308,0.7889,0.7808,0.9040
