,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.8,0.8059651851654053,0.8112606704235077,0.9119092524051666,25.996216773986816,9.663683891296387,7.166270017623901,5.32786226272583,7.240452579089573,0.9136483669281006
