,ensemble,model_0,model_1
DSC0,0.9967147707939148,0.9966300129890442,0.9964002966880798
DSC1,0.7428578734397888,0.7362737059593201,0.7490106821060181
DSC2,0.7737546563148499,0.7663207054138184,0.7446285486221313
DSC3,0.8772498369216919,0.861406683921814,0.8762928247451782
HD0,17.34430694580078,29.40349006652832,26.197296142578125
HD1,6.870440483093262,11.411164283752441,11.468653678894043
HD2,5.496272563934326,10.074456214904785,12.069159507751465
HD3,4.082465648651123,6.334806442260742,8.603870391845703
