,0,1,2,3
0,0.9920741,1.0,0.16365202,0.76643354
1,0.99448717,0.7372593,0.73929316,0.7932692
2,0.9919854,0.33617538,0.7065651,0.707989
3,0.9911442,0.5669516,0.5732484,0.65909094
4,0.98764074,3.558719e-11,0.337587,3.8910507e-11
5,0.99124163,0.35692307,0.46959662,0.08839779
6,0.99303985,0.07108239,0.676268,0.5093633
7,0.9965105,4.329004e-11,0.7018702,0.5840708
8,0.9985942,1.0,5.4347825e-11,1.0
9,0.9981533,0.9475328,0.78405315,0.90762126
10,0.9986041,0.9580007,0.8538263,0.9458656
11,0.9989298,1.0,0.453125,1.0
12,0.99765193,0.85475445,0.89642596,0.9637399
13,0.9980253,0.8767304,0.90218157,0.96664846
14,0.997974,0.87881774,0.88765293,0.9709017
15,0.9981505,0.797546,0.8817289,0.9648181
16,0.9989703,0.8535433,0.87237924,0.9385135
17,0.9989863,0.9081081,0.87163234,0.9516129
18,0.9990666,0.82111436,0.8129642,0.90743893
19,0.99916434,0.61702126,0.7563396,0.8495788
20,0.9980775,0.94275564,0.75884247,0.9391125
21,0.9974663,0.9029444,0.7344262,0.9302326
22,0.9980488,0.9089841,0.75816995,0.93863237
23,0.9982148,0.8675136,0.78579354,0.9431734
24,0.9982136,0.807396,0.7112299,0.90830636
25,0.997115,5.319149e-11,0.29166666,0.4678899
26,0.99672395,5e-09,3.6363638e-11,6.6225164e-11
27,0.98972976,8.9766606e-12,0.7087466,0.9309189
28,0.9885419,0.5682633,0.8483796,0.89357215
29,0.98945135,0.72070485,0.80541456,0.92987376
30,0.9974665,0.93074274,0.8235294,0.9055472
31,0.99636596,0.89672333,0.7297297,0.82392025
32,0.99669963,0.79424113,0.80973065,0.9206349
33,0.9985214,0.8683274,0.7522037,0.8740741
34,0.9973403,2.0920501e-11,0.33730158,2.6666667e-11
35,0.99884665,7.142857e-10,7.692308e-11,1.4285714e-09
36,0.99616265,0.91793895,0.83118004,0.9429487
37,0.9952392,0.8775364,0.8556876,0.9547932
38,0.99658155,0.9122895,0.84139913,0.9559445
39,0.9963498,0.88757765,0.8354807,0.9509677
40,0.9968223,0.91913855,0.8255452,0.96400744
41,0.99808013,0.87246376,0.84076434,0.95458937
42,0.99830073,0.9220339,0.8499385,0.93624353
43,0.9987108,0.8644338,0.81766146,0.93106246
44,0.9931422,0.39784947,0.5965517,0.5852783
45,0.9799368,9.259259e-11,1.283697e-11,5.9136606e-12
46,0.99799,0.94602466,0.86824876,0.95716035
47,0.9976793,0.94163424,0.90226084,0.97084916
48,0.9968273,0.88839287,0.8929139,0.96599287
49,0.9974622,0.8728522,0.90115535,0.96431583
50,0.9960415,0.4685864,0.833638,0.9538137
51,0.9976356,0.64735514,0.84755355,0.9659969
52,0.99824655,0.8074534,0.8778433,0.9692586
53,0.9988156,0.6814159,0.8887671,0.97347367
54,0.99926585,1.0,0.8751715,0.9443038
55,0.99892056,1.0,0.7503075,0.88770056
56,0.9964099,1.0,0.6779661,0.64497876
57,0.9944688,0.5176294,0.79509634,0.8806723
58,0.9958593,0.66611433,0.78397214,0.91515994
59,0.9976319,0.46933332,0.68313456,0.92248064
60,0.99868333,0.6836158,0.83648497,0.91371995
61,0.9971707,3.257329e-11,0.8011364,0.9243937
62,0.999509,1.0,0.78719395,0.746114
63,0.9957163,1.0,0.7339023,0.86460346
64,0.9885128,1.5360983e-11,0.65960556,0.8883685
65,0.9969623,0.47227925,0.82393754,0.9417822
66,0.9978955,0.25230768,0.7749667,0.9527559
