,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.4,0.8060889840126038,0.7987082004547119,0.9095230102539062,27.219225883483887,9.93854570388794,7.692344427108765,5.082608461380005,7.492434952940259,0.9320205450057985
