,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.4,0.8159520030021667,0.8104507327079773,0.915674924850464,16.465530395507812,5.549757480621338,4.600412368774414,3.328519582748413,4.640899641173227,0.9320205450057985
