,ensemble,model_0,model_1
DSC0,0.0012890072539448738,0.0013627841835841537,0.0012400875566527247
DSC1,0.1321994513273239,0.13607057929039001,0.13883548974990845
DSC2,0.08737169206142426,0.09501863270998001,0.07976782321929932
DSC3,0.07053066790103912,0.07432886958122253,0.06661874055862427
