,ensemble,model_0,model_1
DSC0,0.9970479011535645,0.9968727231025696,0.9969504475593567
DSC1,0.6843674778938293,0.6778246164321899,0.665429413318634
DSC2,0.7416761517524719,0.7232731580734253,0.7369368076324463
DSC3,0.8421801328659058,0.8272355198860168,0.8415736556053162
